param YearSplit	:	2014		2015		2016		2017		2018		2019		2020		2021		2022		2023		2024		2025		2026		2027		2028		2029		2030		2031		2032		2033		2034			:=
JanWd1				0.018455	0.018455	0.018455	0.018455	0.018455	0.018455	0.018455	0.018455	0.018455	0.018455	0.018455	0.018455	0.018455	0.018455	0.018455	0.018455	0.018455	0.018455	0.018455	0.018455	0.018455	
JanWd2				0.018444	0.018444	0.018444	0.018444	0.018444	0.018444	0.018444	0.018444	0.018444	0.018444	0.018444	0.018444	0.018444	0.018444	0.018444	0.018444	0.018444	0.018444	0.018444	0.018444	0.018444	
JanWd3				0.022250	0.022250	0.022250	0.022250	0.022250	0.022250	0.022250	0.022250	0.022250	0.022250	0.022250	0.022250	0.022250	0.022250	0.022250	0.022250	0.022250	0.022250	0.022250	0.022250	0.022250	
JanWd4				0.018275	0.018275	0.018275	0.018275	0.018275	0.018275	0.018275	0.018275	0.018275	0.018275	0.018275	0.018275	0.018275	0.018275	0.018275	0.018275	0.018275	0.018275	0.018275	0.018275	0.018275	
JanWd5				0.006659	0.006659	0.006659	0.006659	0.006659	0.006659	0.006659	0.006659	0.006659	0.006659	0.006659	0.006659	0.006659	0.006659	0.006659	0.006659	0.006659	0.006659	0.006659	0.006659	0.006659	
JanWe1				0.006460	0.006460	0.006460	0.006460	0.006460	0.006460	0.006460	0.006460	0.006460	0.006460	0.006460	0.006460	0.006460	0.006460	0.006460	0.006460	0.006460	0.006460	0.006460	0.006460	0.006460	
JanWe2				0.005768	0.005768	0.005768	0.005768	0.005768	0.005768	0.005768	0.005768	0.005768	0.005768	0.005768	0.005768	0.005768	0.005768	0.005768	0.005768	0.005768	0.005768	0.005768	0.005768	0.005768	
JanWe3				0.007334	0.007334	0.007334	0.007334	0.007334	0.007334	0.007334	0.007334	0.007334	0.007334	0.007334	0.007334	0.007334	0.007334	0.007334	0.007334	0.007334	0.007334	0.007334	0.007334	0.007334	
JanWe4				0.006151	0.006151	0.006151	0.006151	0.006151	0.006151	0.006151	0.006151	0.006151	0.006151	0.006151	0.006151	0.006151	0.006151	0.006151	0.006151	0.006151	0.006151	0.006151	0.006151	0.006151	
JanWe5				0.002284	0.002284	0.002284	0.002284	0.002284	0.002284	0.002284	0.002284	0.002284	0.002284	0.002284	0.002284	0.002284	0.002284	0.002284	0.002284	0.002284	0.002284	0.002284	0.002284	0.002284	
FebWd1				0.015762	0.015762	0.015762	0.015762	0.015762	0.015762	0.015762	0.015762	0.015762	0.015762	0.015762	0.015762	0.015762	0.015762	0.015762	0.015762	0.015762	0.015762	0.015762	0.015762	0.015762	
FebWd2				0.015876	0.015876	0.015876	0.015876	0.015876	0.015876	0.015876	0.015876	0.015876	0.015876	0.015876	0.015876	0.015876	0.015876	0.015876	0.015876	0.015876	0.015876	0.015876	0.015876	0.015876	
FebWd3				0.018518	0.018518	0.018518	0.018518	0.018518	0.018518	0.018518	0.018518	0.018518	0.018518	0.018518	0.018518	0.018518	0.018518	0.018518	0.018518	0.018518	0.018518	0.018518	0.018518	0.018518	
FebWd4				0.015395	0.015395	0.015395	0.015395	0.015395	0.015395	0.015395	0.015395	0.015395	0.015395	0.015395	0.015395	0.015395	0.015395	0.015395	0.015395	0.015395	0.015395	0.015395	0.015395	0.015395	
FebWd5				0.005640	0.005640	0.005640	0.005640	0.005640	0.005640	0.005640	0.005640	0.005640	0.005640	0.005640	0.005640	0.005640	0.005640	0.005640	0.005640	0.005640	0.005640	0.005640	0.005640	0.005640	
FebWe1				0.006243	0.006243	0.006243	0.006243	0.006243	0.006243	0.006243	0.006243	0.006243	0.006243	0.006243	0.006243	0.006243	0.006243	0.006243	0.006243	0.006243	0.006243	0.006243	0.006243	0.006243	
FebWe2				0.005594	0.005594	0.005594	0.005594	0.005594	0.005594	0.005594	0.005594	0.005594	0.005594	0.005594	0.005594	0.005594	0.005594	0.005594	0.005594	0.005594	0.005594	0.005594	0.005594	0.005594	
FebWe3				0.006884	0.006884	0.006884	0.006884	0.006884	0.006884	0.006884	0.006884	0.006884	0.006884	0.006884	0.006884	0.006884	0.006884	0.006884	0.006884	0.006884	0.006884	0.006884	0.006884	0.006884	
FebWe4				0.005852	0.005852	0.005852	0.005852	0.005852	0.005852	0.005852	0.005852	0.005852	0.005852	0.005852	0.005852	0.005852	0.005852	0.005852	0.005852	0.005852	0.005852	0.005852	0.005852	0.005852	
FebWe5				0.002174	0.002174	0.002174	0.002174	0.002174	0.002174	0.002174	0.002174	0.002174	0.002174	0.002174	0.002174	0.002174	0.002174	0.002174	0.002174	0.002174	0.002174	0.002174	0.002174	0.002174	
MarWd1				0.016176	0.016176	0.016176	0.016176	0.016176	0.016176	0.016176	0.016176	0.016176	0.016176	0.016176	0.016176	0.016176	0.016176	0.016176	0.016176	0.016176	0.016176	0.016176	0.016176	0.016176	
MarWd2				0.015880	0.015880	0.015880	0.015880	0.015880	0.015880	0.015880	0.015880	0.015880	0.015880	0.015880	0.015880	0.015880	0.015880	0.015880	0.015880	0.015880	0.015880	0.015880	0.015880	0.015880	
MarWd3				0.017903	0.017903	0.017903	0.017903	0.017903	0.017903	0.017903	0.017903	0.017903	0.017903	0.017903	0.017903	0.017903	0.017903	0.017903	0.017903	0.017903	0.017903	0.017903	0.017903	0.017903	
MarWd4				0.015097	0.015097	0.015097	0.015097	0.015097	0.015097	0.015097	0.015097	0.015097	0.015097	0.015097	0.015097	0.015097	0.015097	0.015097	0.015097	0.015097	0.015097	0.015097	0.015097	0.015097	
MarWd5				0.005686	0.005686	0.005686	0.005686	0.005686	0.005686	0.005686	0.005686	0.005686	0.005686	0.005686	0.005686	0.005686	0.005686	0.005686	0.005686	0.005686	0.005686	0.005686	0.005686	0.005686	
MarWe1				0.007435	0.007435	0.007435	0.007435	0.007435	0.007435	0.007435	0.007435	0.007435	0.007435	0.007435	0.007435	0.007435	0.007435	0.007435	0.007435	0.007435	0.007435	0.007435	0.007435	0.007435	
MarWe2				0.006675	0.006675	0.006675	0.006675	0.006675	0.006675	0.006675	0.006675	0.006675	0.006675	0.006675	0.006675	0.006675	0.006675	0.006675	0.006675	0.006675	0.006675	0.006675	0.006675	0.006675	
MarWe3				0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	0.007851	
MarWe4				0.006788	0.006788	0.006788	0.006788	0.006788	0.006788	0.006788	0.006788	0.006788	0.006788	0.006788	0.006788	0.006788	0.006788	0.006788	0.006788	0.006788	0.006788	0.006788	0.006788	0.006788	
MarWe5				0.002615	0.002615	0.002615	0.002615	0.002615	0.002615	0.002615	0.002615	0.002615	0.002615	0.002615	0.002615	0.002615	0.002615	0.002615	0.002615	0.002615	0.002615	0.002615	0.002615	0.002615	
AprWd1				0.014266	0.014266	0.014266	0.014266	0.014266	0.014266	0.014266	0.014266	0.014266	0.014266	0.014266	0.014266	0.014266	0.014266	0.014266	0.014266	0.014266	0.014266	0.014266	0.014266	0.014266	
AprWd2				0.014257	0.014257	0.014257	0.014257	0.014257	0.014257	0.014257	0.014257	0.014257	0.014257	0.014257	0.014257	0.014257	0.014257	0.014257	0.014257	0.014257	0.014257	0.014257	0.014257	0.014257	
AprWd3				0.016275	0.016275	0.016275	0.016275	0.016275	0.016275	0.016275	0.016275	0.016275	0.016275	0.016275	0.016275	0.016275	0.016275	0.016275	0.016275	0.016275	0.016275	0.016275	0.016275	0.016275	
AprWd4				0.013221	0.013221	0.013221	0.013221	0.013221	0.013221	0.013221	0.013221	0.013221	0.013221	0.013221	0.013221	0.013221	0.013221	0.013221	0.013221	0.013221	0.013221	0.013221	0.013221	0.013221	
AprWd5				0.005101	0.005101	0.005101	0.005101	0.005101	0.005101	0.005101	0.005101	0.005101	0.005101	0.005101	0.005101	0.005101	0.005101	0.005101	0.005101	0.005101	0.005101	0.005101	0.005101	0.005101	
AprWe1				0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	
AprWe2				0.004554	0.004554	0.004554	0.004554	0.004554	0.004554	0.004554	0.004554	0.004554	0.004554	0.004554	0.004554	0.004554	0.004554	0.004554	0.004554	0.004554	0.004554	0.004554	0.004554	0.004554	
AprWe3				0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	
AprWe4				0.004587	0.004587	0.004587	0.004587	0.004587	0.004587	0.004587	0.004587	0.004587	0.004587	0.004587	0.004587	0.004587	0.004587	0.004587	0.004587	0.004587	0.004587	0.004587	0.004587	0.004587	
AprWe5				0.001806	0.001806	0.001806	0.001806	0.001806	0.001806	0.001806	0.001806	0.001806	0.001806	0.001806	0.001806	0.001806	0.001806	0.001806	0.001806	0.001806	0.001806	0.001806	0.001806	0.001806	
MayWd1				0.012229	0.012229	0.012229	0.012229	0.012229	0.012229	0.012229	0.012229	0.012229	0.012229	0.012229	0.012229	0.012229	0.012229	0.012229	0.012229	0.012229	0.012229	0.012229	0.012229	0.012229	
MayWd2				0.012271	0.012271	0.012271	0.012271	0.012271	0.012271	0.012271	0.012271	0.012271	0.012271	0.012271	0.012271	0.012271	0.012271	0.012271	0.012271	0.012271	0.012271	0.012271	0.012271	0.012271	
MayWd3				0.014685	0.014685	0.014685	0.014685	0.014685	0.014685	0.014685	0.014685	0.014685	0.014685	0.014685	0.014685	0.014685	0.014685	0.014685	0.014685	0.014685	0.014685	0.014685	0.014685	0.014685	
MayWd4				0.011786	0.011786	0.011786	0.011786	0.011786	0.011786	0.011786	0.011786	0.011786	0.011786	0.011786	0.011786	0.011786	0.011786	0.011786	0.011786	0.011786	0.011786	0.011786	0.011786	0.011786	
MayWd5				0.004488	0.004488	0.004488	0.004488	0.004488	0.004488	0.004488	0.004488	0.004488	0.004488	0.004488	0.004488	0.004488	0.004488	0.004488	0.004488	0.004488	0.004488	0.004488	0.004488	0.004488	
MayWe1				0.004256	0.004256	0.004256	0.004256	0.004256	0.004256	0.004256	0.004256	0.004256	0.004256	0.004256	0.004256	0.004256	0.004256	0.004256	0.004256	0.004256	0.004256	0.004256	0.004256	0.004256	
MayWe2				0.003740	0.003740	0.003740	0.003740	0.003740	0.003740	0.003740	0.003740	0.003740	0.003740	0.003740	0.003740	0.003740	0.003740	0.003740	0.003740	0.003740	0.003740	0.003740	0.003740	0.003740	
MayWe3				0.004665	0.004665	0.004665	0.004665	0.004665	0.004665	0.004665	0.004665	0.004665	0.004665	0.004665	0.004665	0.004665	0.004665	0.004665	0.004665	0.004665	0.004665	0.004665	0.004665	0.004665	
MayWe4				0.003847	0.003847	0.003847	0.003847	0.003847	0.003847	0.003847	0.003847	0.003847	0.003847	0.003847	0.003847	0.003847	0.003847	0.003847	0.003847	0.003847	0.003847	0.003847	0.003847	0.003847	
MayWe5				0.001508	0.001508	0.001508	0.001508	0.001508	0.001508	0.001508	0.001508	0.001508	0.001508	0.001508	0.001508	0.001508	0.001508	0.001508	0.001508	0.001508	0.001508	0.001508	0.001508	0.001508	
JunWd1				0.009410	0.009410	0.009410	0.009410	0.009410	0.009410	0.009410	0.009410	0.009410	0.009410	0.009410	0.009410	0.009410	0.009410	0.009410	0.009410	0.009410	0.009410	0.009410	0.009410	0.009410	
JunWd2				0.009670	0.009670	0.009670	0.009670	0.009670	0.009670	0.009670	0.009670	0.009670	0.009670	0.009670	0.009670	0.009670	0.009670	0.009670	0.009670	0.009670	0.009670	0.009670	0.009670	0.009670	
JunWd3				0.011742	0.011742	0.011742	0.011742	0.011742	0.011742	0.011742	0.011742	0.011742	0.011742	0.011742	0.011742	0.011742	0.011742	0.011742	0.011742	0.011742	0.011742	0.011742	0.011742	0.011742	
JunWd4				0.009324	0.009324	0.009324	0.009324	0.009324	0.009324	0.009324	0.009324	0.009324	0.009324	0.009324	0.009324	0.009324	0.009324	0.009324	0.009324	0.009324	0.009324	0.009324	0.009324	0.009324	
JunWd5				0.003510	0.003510	0.003510	0.003510	0.003510	0.003510	0.003510	0.003510	0.003510	0.003510	0.003510	0.003510	0.003510	0.003510	0.003510	0.003510	0.003510	0.003510	0.003510	0.003510	0.003510	
JunWe1				0.004578	0.004578	0.004578	0.004578	0.004578	0.004578	0.004578	0.004578	0.004578	0.004578	0.004578	0.004578	0.004578	0.004578	0.004578	0.004578	0.004578	0.004578	0.004578	0.004578	0.004578	
JunWe2				0.004077	0.004077	0.004077	0.004077	0.004077	0.004077	0.004077	0.004077	0.004077	0.004077	0.004077	0.004077	0.004077	0.004077	0.004077	0.004077	0.004077	0.004077	0.004077	0.004077	0.004077	
JunWe3				0.005240	0.005240	0.005240	0.005240	0.005240	0.005240	0.005240	0.005240	0.005240	0.005240	0.005240	0.005240	0.005240	0.005240	0.005240	0.005240	0.005240	0.005240	0.005240	0.005240	0.005240	
JunWe4				0.004314	0.004314	0.004314	0.004314	0.004314	0.004314	0.004314	0.004314	0.004314	0.004314	0.004314	0.004314	0.004314	0.004314	0.004314	0.004314	0.004314	0.004314	0.004314	0.004314	0.004314	
JunWe5				0.001680	0.001680	0.001680	0.001680	0.001680	0.001680	0.001680	0.001680	0.001680	0.001680	0.001680	0.001680	0.001680	0.001680	0.001680	0.001680	0.001680	0.001680	0.001680	0.001680	0.001680	
JulWd1				0.010321	0.010321	0.010321	0.010321	0.010321	0.010321	0.010321	0.010321	0.010321	0.010321	0.010321	0.010321	0.010321	0.010321	0.010321	0.010321	0.010321	0.010321	0.010321	0.010321	0.010321	
JulWd2				0.010151	0.010151	0.010151	0.010151	0.010151	0.010151	0.010151	0.010151	0.010151	0.010151	0.010151	0.010151	0.010151	0.010151	0.010151	0.010151	0.010151	0.010151	0.010151	0.010151	0.010151	
JulWd3				0.012683	0.012683	0.012683	0.012683	0.012683	0.012683	0.012683	0.012683	0.012683	0.012683	0.012683	0.012683	0.012683	0.012683	0.012683	0.012683	0.012683	0.012683	0.012683	0.012683	0.012683	
JulWd4				0.010075	0.010075	0.010075	0.010075	0.010075	0.010075	0.010075	0.010075	0.010075	0.010075	0.010075	0.010075	0.010075	0.010075	0.010075	0.010075	0.010075	0.010075	0.010075	0.010075	0.010075	
JulWd5				0.003846	0.003846	0.003846	0.003846	0.003846	0.003846	0.003846	0.003846	0.003846	0.003846	0.003846	0.003846	0.003846	0.003846	0.003846	0.003846	0.003846	0.003846	0.003846	0.003846	0.003846	
JulWe1				0.003505	0.003505	0.003505	0.003505	0.003505	0.003505	0.003505	0.003505	0.003505	0.003505	0.003505	0.003505	0.003505	0.003505	0.003505	0.003505	0.003505	0.003505	0.003505	0.003505	0.003505	
JulWe2				0.003078	0.003078	0.003078	0.003078	0.003078	0.003078	0.003078	0.003078	0.003078	0.003078	0.003078	0.003078	0.003078	0.003078	0.003078	0.003078	0.003078	0.003078	0.003078	0.003078	0.003078	
JulWe3				0.003929	0.003929	0.003929	0.003929	0.003929	0.003929	0.003929	0.003929	0.003929	0.003929	0.003929	0.003929	0.003929	0.003929	0.003929	0.003929	0.003929	0.003929	0.003929	0.003929	0.003929	
JulWe4				0.003270	0.003270	0.003270	0.003270	0.003270	0.003270	0.003270	0.003270	0.003270	0.003270	0.003270	0.003270	0.003270	0.003270	0.003270	0.003270	0.003270	0.003270	0.003270	0.003270	0.003270	
JulWe5				0.001284	0.001284	0.001284	0.001284	0.001284	0.001284	0.001284	0.001284	0.001284	0.001284	0.001284	0.001284	0.001284	0.001284	0.001284	0.001284	0.001284	0.001284	0.001284	0.001284	0.001284	
AugWd1				0.010094	0.010094	0.010094	0.010094	0.010094	0.010094	0.010094	0.010094	0.010094	0.010094	0.010094	0.010094	0.010094	0.010094	0.010094	0.010094	0.010094	0.010094	0.010094	0.010094	0.010094	
AugWd2				0.010252	0.010252	0.010252	0.010252	0.010252	0.010252	0.010252	0.010252	0.010252	0.010252	0.010252	0.010252	0.010252	0.010252	0.010252	0.010252	0.010252	0.010252	0.010252	0.010252	0.010252	
AugWd3				0.012562	0.012562	0.012562	0.012562	0.012562	0.012562	0.012562	0.012562	0.012562	0.012562	0.012562	0.012562	0.012562	0.012562	0.012562	0.012562	0.012562	0.012562	0.012562	0.012562	0.012562	
AugWd4				0.010056	0.010056	0.010056	0.010056	0.010056	0.010056	0.010056	0.010056	0.010056	0.010056	0.010056	0.010056	0.010056	0.010056	0.010056	0.010056	0.010056	0.010056	0.010056	0.010056	0.010056	
AugWd5				0.003799	0.003799	0.003799	0.003799	0.003799	0.003799	0.003799	0.003799	0.003799	0.003799	0.003799	0.003799	0.003799	0.003799	0.003799	0.003799	0.003799	0.003799	0.003799	0.003799	0.003799	
AugWe1				0.003995	0.003995	0.003995	0.003995	0.003995	0.003995	0.003995	0.003995	0.003995	0.003995	0.003995	0.003995	0.003995	0.003995	0.003995	0.003995	0.003995	0.003995	0.003995	0.003995	0.003995	
AugWe2				0.003544	0.003544	0.003544	0.003544	0.003544	0.003544	0.003544	0.003544	0.003544	0.003544	0.003544	0.003544	0.003544	0.003544	0.003544	0.003544	0.003544	0.003544	0.003544	0.003544	0.003544	
AugWe3				0.004562	0.004562	0.004562	0.004562	0.004562	0.004562	0.004562	0.004562	0.004562	0.004562	0.004562	0.004562	0.004562	0.004562	0.004562	0.004562	0.004562	0.004562	0.004562	0.004562	0.004562	
AugWe4				0.003817	0.003817	0.003817	0.003817	0.003817	0.003817	0.003817	0.003817	0.003817	0.003817	0.003817	0.003817	0.003817	0.003817	0.003817	0.003817	0.003817	0.003817	0.003817	0.003817	0.003817	
AugWe5				0.001481	0.001481	0.001481	0.001481	0.001481	0.001481	0.001481	0.001481	0.001481	0.001481	0.001481	0.001481	0.001481	0.001481	0.001481	0.001481	0.001481	0.001481	0.001481	0.001481	0.001481	
SepWd1				0.010676	0.010676	0.010676	0.010676	0.010676	0.010676	0.010676	0.010676	0.010676	0.010676	0.010676	0.010676	0.010676	0.010676	0.010676	0.010676	0.010676	0.010676	0.010676	0.010676	0.010676	
SepWd2				0.011010	0.011010	0.011010	0.011010	0.011010	0.011010	0.011010	0.011010	0.011010	0.011010	0.011010	0.011010	0.011010	0.011010	0.011010	0.011010	0.011010	0.011010	0.011010	0.011010	0.011010	
SepWd3				0.013027	0.013027	0.013027	0.013027	0.013027	0.013027	0.013027	0.013027	0.013027	0.013027	0.013027	0.013027	0.013027	0.013027	0.013027	0.013027	0.013027	0.013027	0.013027	0.013027	0.013027	
SepWd4				0.010739	0.010739	0.010739	0.010739	0.010739	0.010739	0.010739	0.010739	0.010739	0.010739	0.010739	0.010739	0.010739	0.010739	0.010739	0.010739	0.010739	0.010739	0.010739	0.010739	0.010739	
SepWd5				0.003986	0.003986	0.003986	0.003986	0.003986	0.003986	0.003986	0.003986	0.003986	0.003986	0.003986	0.003986	0.003986	0.003986	0.003986	0.003986	0.003986	0.003986	0.003986	0.003986	0.003986	
SepWe1				0.004471	0.004471	0.004471	0.004471	0.004471	0.004471	0.004471	0.004471	0.004471	0.004471	0.004471	0.004471	0.004471	0.004471	0.004471	0.004471	0.004471	0.004471	0.004471	0.004471	0.004471	
SepWe2				0.004014	0.004014	0.004014	0.004014	0.004014	0.004014	0.004014	0.004014	0.004014	0.004014	0.004014	0.004014	0.004014	0.004014	0.004014	0.004014	0.004014	0.004014	0.004014	0.004014	0.004014	
SepWe3				0.005070	0.005070	0.005070	0.005070	0.005070	0.005070	0.005070	0.005070	0.005070	0.005070	0.005070	0.005070	0.005070	0.005070	0.005070	0.005070	0.005070	0.005070	0.005070	0.005070	0.005070	
SepWe4				0.004327	0.004327	0.004327	0.004327	0.004327	0.004327	0.004327	0.004327	0.004327	0.004327	0.004327	0.004327	0.004327	0.004327	0.004327	0.004327	0.004327	0.004327	0.004327	0.004327	0.004327	
SepWe5				0.001625	0.001625	0.001625	0.001625	0.001625	0.001625	0.001625	0.001625	0.001625	0.001625	0.001625	0.001625	0.001625	0.001625	0.001625	0.001625	0.001625	0.001625	0.001625	0.001625	0.001625	
OctWd1				0.013265	0.013265	0.013265	0.013265	0.013265	0.013265	0.013265	0.013265	0.013265	0.013265	0.013265	0.013265	0.013265	0.013265	0.013265	0.013265	0.013265	0.013265	0.013265	0.013265	0.013265	
OctWd2				0.013722	0.013722	0.013722	0.013722	0.013722	0.013722	0.013722	0.013722	0.013722	0.013722	0.013722	0.013722	0.013722	0.013722	0.013722	0.013722	0.013722	0.013722	0.013722	0.013722	0.013722	
OctWd3				0.016172	0.016172	0.016172	0.016172	0.016172	0.016172	0.016172	0.016172	0.016172	0.016172	0.016172	0.016172	0.016172	0.016172	0.016172	0.016172	0.016172	0.016172	0.016172	0.016172	0.016172	
OctWd4				0.013473	0.013473	0.013473	0.013473	0.013473	0.013473	0.013473	0.013473	0.013473	0.013473	0.013473	0.013473	0.013473	0.013473	0.013473	0.013473	0.013473	0.013473	0.013473	0.013473	0.013473	
OctWd5				0.004866	0.004866	0.004866	0.004866	0.004866	0.004866	0.004866	0.004866	0.004866	0.004866	0.004866	0.004866	0.004866	0.004866	0.004866	0.004866	0.004866	0.004866	0.004866	0.004866	0.004866	
OctWe1				0.004689	0.004689	0.004689	0.004689	0.004689	0.004689	0.004689	0.004689	0.004689	0.004689	0.004689	0.004689	0.004689	0.004689	0.004689	0.004689	0.004689	0.004689	0.004689	0.004689	0.004689	
OctWe2				0.004172	0.004172	0.004172	0.004172	0.004172	0.004172	0.004172	0.004172	0.004172	0.004172	0.004172	0.004172	0.004172	0.004172	0.004172	0.004172	0.004172	0.004172	0.004172	0.004172	0.004172	
OctWe3				0.005167	0.005167	0.005167	0.005167	0.005167	0.005167	0.005167	0.005167	0.005167	0.005167	0.005167	0.005167	0.005167	0.005167	0.005167	0.005167	0.005167	0.005167	0.005167	0.005167	0.005167	
OctWe4				0.004389	0.004389	0.004389	0.004389	0.004389	0.004389	0.004389	0.004389	0.004389	0.004389	0.004389	0.004389	0.004389	0.004389	0.004389	0.004389	0.004389	0.004389	0.004389	0.004389	0.004389	
OctWe5				0.001634	0.001634	0.001634	0.001634	0.001634	0.001634	0.001634	0.001634	0.001634	0.001634	0.001634	0.001634	0.001634	0.001634	0.001634	0.001634	0.001634	0.001634	0.001634	0.001634	0.001634	
NovWd1				0.014187	0.014187	0.014187	0.014187	0.014187	0.014187	0.014187	0.014187	0.014187	0.014187	0.014187	0.014187	0.014187	0.014187	0.014187	0.014187	0.014187	0.014187	0.014187	0.014187	0.014187	
NovWd2				0.014600	0.014600	0.014600	0.014600	0.014600	0.014600	0.014600	0.014600	0.014600	0.014600	0.014600	0.014600	0.014600	0.014600	0.014600	0.014600	0.014600	0.014600	0.014600	0.014600	0.014600	
NovWd3				0.017496	0.017496	0.017496	0.017496	0.017496	0.017496	0.017496	0.017496	0.017496	0.017496	0.017496	0.017496	0.017496	0.017496	0.017496	0.017496	0.017496	0.017496	0.017496	0.017496	0.017496	
NovWd4				0.014350	0.014350	0.014350	0.014350	0.014350	0.014350	0.014350	0.014350	0.014350	0.014350	0.014350	0.014350	0.014350	0.014350	0.014350	0.014350	0.014350	0.014350	0.014350	0.014350	0.014350	
NovWd5				0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	0.005131	
NovWe1				0.005884	0.005884	0.005884	0.005884	0.005884	0.005884	0.005884	0.005884	0.005884	0.005884	0.005884	0.005884	0.005884	0.005884	0.005884	0.005884	0.005884	0.005884	0.005884	0.005884	0.005884	
NovWe2				0.005346	0.005346	0.005346	0.005346	0.005346	0.005346	0.005346	0.005346	0.005346	0.005346	0.005346	0.005346	0.005346	0.005346	0.005346	0.005346	0.005346	0.005346	0.005346	0.005346	0.005346	
NovWe3				0.006814	0.006814	0.006814	0.006814	0.006814	0.006814	0.006814	0.006814	0.006814	0.006814	0.006814	0.006814	0.006814	0.006814	0.006814	0.006814	0.006814	0.006814	0.006814	0.006814	0.006814	
NovWe4				0.005783	0.005783	0.005783	0.005783	0.005783	0.005783	0.005783	0.005783	0.005783	0.005783	0.005783	0.005783	0.005783	0.005783	0.005783	0.005783	0.005783	0.005783	0.005783	0.005783	0.005783	
NovWe5				0.002124	0.002124	0.002124	0.002124	0.002124	0.002124	0.002124	0.002124	0.002124	0.002124	0.002124	0.002124	0.002124	0.002124	0.002124	0.002124	0.002124	0.002124	0.002124	0.002124	0.002124	
DecWd1				0.015233	0.015233	0.015233	0.015233	0.015233	0.015233	0.015233	0.015233	0.015233	0.015233	0.015233	0.015233	0.015233	0.015233	0.015233	0.015233	0.015233	0.015233	0.015233	0.015233	0.015233	
DecWd2				0.015265	0.015265	0.015265	0.015265	0.015265	0.015265	0.015265	0.015265	0.015265	0.015265	0.015265	0.015265	0.015265	0.015265	0.015265	0.015265	0.015265	0.015265	0.015265	0.015265	0.015265	
DecWd3				0.018880	0.018880	0.018880	0.018880	0.018880	0.018880	0.018880	0.018880	0.018880	0.018880	0.018880	0.018880	0.018880	0.018880	0.018880	0.018880	0.018880	0.018880	0.018880	0.018880	0.018880	
DecWd4				0.015212	0.015212	0.015212	0.015212	0.015212	0.015212	0.015212	0.015212	0.015212	0.015212	0.015212	0.015212	0.015212	0.015212	0.015212	0.015212	0.015212	0.015212	0.015212	0.015212	0.015212	
DecWd5				0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	
DecWe1				0.006299	0.006299	0.006299	0.006299	0.006299	0.006299	0.006299	0.006299	0.006299	0.006299	0.006299	0.006299	0.006299	0.006299	0.006299	0.006299	0.006299	0.006299	0.006299	0.006299	0.006299	
DecWe2				0.005619	0.005619	0.005619	0.005619	0.005619	0.005619	0.005619	0.005619	0.005619	0.005619	0.005619	0.005619	0.005619	0.005619	0.005619	0.005619	0.005619	0.005619	0.005619	0.005619	0.005619	
DecWe3				0.007281	0.007281	0.007281	0.007281	0.007281	0.007281	0.007281	0.007281	0.007281	0.007281	0.007281	0.007281	0.007281	0.007281	0.007281	0.007281	0.007281	0.007281	0.007281	0.007281	0.007281	
DecWe4				0.006086	0.006086	0.006086	0.006086	0.006086	0.006086	0.006086	0.006086	0.006086	0.006086	0.006086	0.006086	0.006086	0.006086	0.006086	0.006086	0.006086	0.006086	0.006086	0.006086	0.006086	
DecWe5				0.002261	0.002261	0.002261	0.002261	0.002261	0.002261	0.002261	0.002261	0.002261	0.002261	0.002261	0.002261	0.002261	0.002261	0.002261	0.002261	0.002261	0.002261	0.002261	0.002261	0.002261	;


param Conversionls default 0 :=
[*,*]:		1	2	3	4	5	6	7	8	9	10	11	12	
JanWd1		1	0	0	0	0	0	0	0	0	0	0	0	
JanWd2		1	0	0	0	0	0	0	0	0	0	0	0	
JanWd3		1	0	0	0	0	0	0	0	0	0	0	0	
JanWd4		1	0	0	0	0	0	0	0	0	0	0	0	
JanWd5		1	0	0	0	0	0	0	0	0	0	0	0	
JanWe1		1	0	0	0	0	0	0	0	0	0	0	0	
JanWe2		1	0	0	0	0	0	0	0	0	0	0	0	
JanWe3		1	0	0	0	0	0	0	0	0	0	0	0	
JanWe4		1	0	0	0	0	0	0	0	0	0	0	0	
JanWe5		1	0	0	0	0	0	0	0	0	0	0	0	
FebWd1		0	1	0	0	0	0	0	0	0	0	0	0	
FebWd2		0	1	0	0	0	0	0	0	0	0	0	0	
FebWd3		0	1	0	0	0	0	0	0	0	0	0	0	
FebWd4		0	1	0	0	0	0	0	0	0	0	0	0	
