ID,y,t,l,f,e,m,r,ls,ld,lh,s
100,2031,tElPu,SD,fELC,,1,NO,,,,,0
100,2032,tElPu,SD,fELC,,1,NO,,,,,0
100,2033,tElPu,SD,fELC,,1,NO,,,,,0
100,2034,tElPu,SD,fELC,,1,NO,,,,,0
100,2014,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2015,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2016,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2017,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2018,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2019,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2020,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2021,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2022,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2023,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2024,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2025,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2026,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2027,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2028,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2029,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2030,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2031,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2032,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2033,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2034,tElPu,SD,fCOAL,,1,NO,,,,,0
100,2014,tElPu,SD,fHYD,,1,NO,,,,,0
100,2015,tElPu,SD,fHYD,,1,NO,,,,,0
100,2016,tElPu,SD,fHYD,,1,NO,,,,,0
100,2017,tElPu,SD,fHYD,,1,NO,,,,,0
100,2018,tElPu,SD,fHYD,,1,NO,,,,,0
100,2019,tElPu,SD,fHYD,,1,NO,,,,,0
100,2020,tElPu,SD,fHYD,,1,NO,,,,,0
100,2021,tElPu,SD,fHYD,,1,NO,,,,,0
100,2022,tElPu,SD,fHYD,,1,NO,,,,,0
100,2023,tElPu,SD,fHYD,,1,NO,,,,,0
100,2024,tElPu,SD,fHYD,,1,NO,,,,,0
100,2025,tElPu,SD,fHYD,,1,NO,,,,,0
100,2026,tElPu,SD,fHYD,,1,NO,,,,,0
100,2027,tElPu,SD,fHYD,,1,NO,,,,,0
100,2028,tElPu,SD,fHYD,,1,NO,,,,,0
100,2029,tElPu,SD,fHYD,,1,NO,,,,,0
100,2030,tElPu,SD,fHYD,,1,NO,,,,,0
100,2031,tElPu,SD,fHYD,,1,NO,,,,,0
100,2032,tElPu,SD,fHYD,,1,NO,,,,,0
100,2033,tElPu,SD,fHYD,,1,NO,,,,,0
100,2034,tElPu,SD,fHYD,,1,NO,,,,,0
100,2014,tElPu,SD,fOIL,,1,NO,,,,,0
100,2015,tElPu,SD,fOIL,,1,NO,,,,,0
100,2016,tElPu,SD,fOIL,,1,NO,,,,,0
100,2017,tElPu,SD,fOIL,,1,NO,,,,,0
100,2018,tElPu,SD,fOIL,,1,NO,,,,,0
100,2019,tElPu,SD,fOIL,,1,NO,,,,,0
100,2020,tElPu,SD,fOIL,,1,NO,,,,,0
100,2021,tElPu,SD,fOIL,,1,NO,,,,,0
100,2022,tElPu,SD,fOIL,,1,NO,,,,,0
100,2023,tElPu,SD,fOIL,,1,NO,,,,,0
100,2024,tElPu,SD,fOIL,,1,NO,,,,,0
100,2025,tElPu,SD,fOIL,,1,NO,,,,,0
100,2026,tElPu,SD,fOIL,,1,NO,,,,,0
100,2027,tElPu,SD,fOIL,,1,NO,,,,,0
100,2028,tElPu,SD,fOIL,,1,NO,,,,,0
100,2029,tElPu,SD,fOIL,,1,NO,,,,,0
100,2030,tElPu,SD,fOIL,,1,NO,,,,,0
100,2031,tElPu,SD,fOIL,,1,NO,,,,,0
100,2032,tElPu,SD,fOIL,,1,NO,,,,,0
100,2033,tElPu,SD,fOIL,,1,NO,,,,,0
100,2034,tElPu,SD,fOIL,,1,NO,,,,,0
100,2014,tElPu,SD,fURN,,1,NO,,,,,0
100,2015,tElPu,SD,fURN,,1,NO,,,,,0
100,2016,tElPu,SD,fURN,,1,NO,,,,,0
100,2017,tElPu,SD,fURN,,1,NO,,,,,0
100,2018,tElPu,SD,fURN,,1,NO,,,,,0
100,2019,tElPu,SD,fURN,,1,NO,,,,,0
100,2020,tElPu,SD,fURN,,1,NO,,,,,0
100,2021,tElPu,SD,fURN,,1,NO,,,,,0
100,2022,tElPu,SD,fURN,,1,NO,,,,,0
100,2023,tElPu,SD,fURN,,1,NO,,,,,0
100,2024,tElPu,SD,fURN,,1,NO,,,,,0
100,2025,tElPu,SD,fURN,,1,NO,,,,,0
100,2026,tElPu,SD,fURN,,1,NO,,,,,0
100,2027,tElPu,SD,fURN,,1,NO,,,,,0
100,2028,tElPu,SD,fURN,,1,NO,,,,,0
100,2029,tElPu,SD,fURN,,1,NO,,,,,0
100,2030,tElPu,SD,fURN,,1,NO,,,,,0
100,2031,tElPu,SD,fURN,,1,NO,,,,,0
100,2032,tElPu,SD,fURN,,1,NO,,,,,0
100,2033,tElPu,SD,fURN,,1,NO,,,,,0
100,2034,tElPu,SD,fURN,,1,NO,,,,,0
100,2014,tElPu,SD,fDSL,,2,NO,,,,,0
100,2015,tElPu,SD,fDSL,,2,NO,,,,,0
100,2016,tElPu,SD,fDSL,,2,NO,,,,,0
100,2017,tElPu,SD,fDSL,,2,NO,,,,,0
100,2018,tElPu,SD,fDSL,,2,NO,,,,,0
100,2019,tElPu,SD,fDSL,,2,NO,,,,,0
100,2020,tElPu,SD,fDSL,,2,NO,,,,,0
100,2021,tElPu,SD,fDSL,,2,NO,,,,,0
100,2022,tElPu,SD,fDSL,,2,NO,,,,,0
100,2023,tElPu,SD,fDSL,,2,NO,,,,,0
100,2024,tElPu,SD,fDSL,,2,NO,,,,,0
100,2025,tElPu,SD,fDSL,,2,NO,,,,,0
100,2026,tElPu,SD,fDSL,,2,NO,,,,,0
100,2027,tElPu,SD,fDSL,,2,NO,,,,,0
100,2028,tElPu,SD,fDSL,,2,NO,,,,,0
100,2029,tElPu,SD,fDSL,,2,NO,,,,,0
100,2030,tElPu,SD,fDSL,,2,NO,,,,,0
100,2031,tElPu,SD,fDSL,,2,NO,,,,,0
100,2032,tElPu,SD,fDSL,,2,NO,,,,,0
100,2033,tElPu,SD,fDSL,,2,NO,,,,,0
100,2034,tElPu,SD,fDSL,,2,NO,,,,,0
100,2014,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2015,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2016,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2017,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2018,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2019,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2020,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2021,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2022,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2023,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2024,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2025,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2026,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2027,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2028,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2029,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2030,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2031,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2032,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2033,tElPu,SD,fELC,,2,NO,,,,,3.72586
100,2034,tElPu,SD,fELC,,2,NO,,,,,0
100,2014,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2015,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2016,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2017,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2018,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2019,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2020,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2021,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2022,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2023,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2024,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2025,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2026,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2027,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2028,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2029,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2030,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2031,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2032,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2033,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2034,tElPu,SD,fCOAL,,2,NO,,,,,0
100,2014,tElPu,SD,fHYD,,2,NO,,,,,0
100,2015,tElPu,SD,fHYD,,2,NO,,,,,0
100,2016,tElPu,SD,fHYD,,2,NO,,,,,0
100,2017,tElPu,SD,fHYD,,2,NO,,,,,0
100,2018,tElPu,SD,fHYD,,2,NO,,,,,0
100,2019,tElPu,SD,fHYD,,2,NO,,,,,0
100,2020,tElPu,SD,fHYD,,2,NO,,,,,0
100,2021,tElPu,SD,fHYD,,2,NO,,,,,0
100,2022,tElPu,SD,fHYD,,2,NO,,,,,0
100,2023,tElPu,SD,fHYD,,2,NO,,,,,0
100,2024,tElPu,SD,fHYD,,2,NO,,,,,0
100,2025,tElPu,SD,fHYD,,2,NO,,,,,0
100,2026,tElPu,SD,fHYD,,2,NO,,,,,0
100,2027,tElPu,SD,fHYD,,2,NO,,,,,0
100,2028,tElPu,SD,fHYD,,2,NO,,,,,0
100,2029,tElPu,SD,fHYD,,2,NO,,,,,0
100,2030,tElPu,SD,fHYD,,2,NO,,,,,0
100,2031,tElPu,SD,fHYD,,2,NO,,,,,0
100,2032,tElPu,SD,fHYD,,2,NO,,,,,0
100,2033,tElPu,SD,fHYD,,2,NO,,,,,0
100,2034,tElPu,SD,fHYD,,2,NO,,,,,0
100,2014,tElPu,SD,fOIL,,2,NO,,,,,0
100,2015,tElPu,SD,fOIL,,2,NO,,,,,0
100,2016,tElPu,SD,fOIL,,2,NO,,,,,0
100,2017,tElPu,SD,fOIL,,2,NO,,,,,0
100,2018,tElPu,SD,fOIL,,2,NO,,,,,0
100,2019,tElPu,SD,fOIL,,2,NO,,,,,0
100,2020,tElPu,SD,fOIL,,2,NO,,,,,0
100,2021,tElPu,SD,fOIL,,2,NO,,,,,0
100,2022,tElPu,SD,fOIL,,2,NO,,,,,0
100,2023,tElPu,SD,fOIL,,2,NO,,,,,0
100,2024,tElPu,SD,fOIL,,2,NO,,,,,0
100,2025,tElPu,SD,fOIL,,2,NO,,,,,0
100,2026,tElPu,SD,fOIL,,2,NO,,,,,0
100,2027,tElPu,SD,fOIL,,2,NO,,,,,0
100,2028,tElPu,SD,fOIL,,2,NO,,,,,0
100,2029,tElPu,SD,fOIL,,2,NO,,,,,0
100,2030,tElPu,SD,fOIL,,2,NO,,,,,0
100,2031,tElPu,SD,fOIL,,2,NO,,,,,0
100,2032,tElPu,SD,fOIL,,2,NO,,,,,0
100,2033,tElPu,SD,fOIL,,2,NO,,,,,0
100,2034,tElPu,SD,fOIL,,2,NO,,,,,0
100,2014,tElPu,SD,fURN,,2,NO,,,,,0
100,2015,tElPu,SD,fURN,,2,NO,,,,,0
100,2016,tElPu,SD,fURN,,2,NO,,,,,0
100,2017,tElPu,SD,fURN,,2,NO,,,,,0
100,2018,tElPu,SD,fURN,,2,NO,,,,,0
100,2019,tElPu,SD,fURN,,2,NO,,,,,0
100,2020,tElPu,SD,fURN,,2,NO,,,,,0
100,2021,tElPu,SD,fURN,,2,NO,,,,,0
100,2022,tElPu,SD,fURN,,2,NO,,,,,0
100,2023,tElPu,SD,fURN,,2,NO,,,,,0
100,2024,tElPu,SD,fURN,,2,NO,,,,,0
100,2025,tElPu,SD,fURN,,2,NO,,,,,0
100,2026,tElPu,SD,fURN,,2,NO,,,,,0
100,2027,tElPu,SD,fURN,,2,NO,,,,,0
100,2028,tElPu,SD,fURN,,2,NO,,,,,0
100,2029,tElPu,SD,fURN,,2,NO,,,,,0
100,2030,tElPu,SD,fURN,,2,NO,,,,,0
100,2031,tElPu,SD,fURN,,2,NO,,,,,0
100,2032,tElPu,SD,fURN,,2,NO,,,,,0
100,2033,tElPu,SD,fURN,,2,NO,,,,,0
100,2034,tElPu,SD,fURN,,2,NO,,,,,0
100,2014,tElDi,SD,fDSL,,1,NO,,,,,0
100,2015,tElDi,SD,fDSL,,1,NO,,,,,0
100,2016,tElDi,SD,fDSL,,1,NO,,,,,0
100,2017,tElDi,SD,fDSL,,1,NO,,,,,0
100,2018,tElDi,SD,fDSL,,1,NO,,,,,0
100,2019,tElDi,SD,fDSL,,1,NO,,,,,0
100,2020,tElDi,SD,fDSL,,1,NO,,,,,0
100,2021,tElDi,SD,fDSL,,1,NO,,,,,0
100,2022,tElDi,SD,fDSL,,1,NO,,,,,0
100,2023,tElDi,SD,fDSL,,1,NO,,,,,0
100,2024,tElDi,SD,fDSL,,1,NO,,,,,0
100,2025,tElDi,SD,fDSL,,1,NO,,,,,0
100,2026,tElDi,SD,fDSL,,1,NO,,,,,0
100,2027,tElDi,SD,fDSL,,1,NO,,,,,0
100,2028,tElDi,SD,fDSL,,1,NO,,,,,0
100,2029,tElDi,SD,fDSL,,1,NO,,,,,0
100,2030,tElDi,SD,fDSL,,1,NO,,,,,0
100,2031,tElDi,SD,fDSL,,1,NO,,,,,0
100,2032,tElDi,SD,fDSL,,1,NO,,,,,0
100,2033,tElDi,SD,fDSL,,1,NO,,,,,0
100,2034,tElDi,SD,fDSL,,1,NO,,,,,0
100,2014,tElDi,SD,fELC,,1,NO,,,,,0
100,2015,tElDi,SD,fELC,,1,NO,,,,,0
100,2016,tElDi,SD,fELC,,1,NO,,,,,0
100,2017,tElDi,SD,fELC,,1,NO,,,,,0
100,2018,tElDi,SD,fELC,,1,NO,,,,,0
100,2019,tElDi,SD,fELC,,1,NO,,,,,0
100,2020,tElDi,SD,fELC,,1,NO,,,,,0
100,2021,tElDi,SD,fELC,,1,NO,,,,,0
100,2022,tElDi,SD,fELC,,1,NO,,,,,0
100,2023,tElDi,SD,fELC,,1,NO,,,,,0
100,2024,tElDi,SD,fELC,,1,NO,,,,,0
100,2025,tElDi,SD,fELC,,1,NO,,,,,0
100,2026,tElDi,SD,fELC,,1,NO,,,,,0
100,2027,tElDi,SD,fELC,,1,NO,,,,,0
100,2028,tElDi,SD,fELC,,1,NO,,,,,0
100,2029,tElDi,SD,fELC,,1,NO,,,,,0
100,2030,tElDi,SD,fELC,,1,NO,,,,,0
100,2031,tElDi,SD,fELC,,1,NO,,,,,0
100,2032,tElDi,SD,fELC,,1,NO,,,,,0
100,2033,tElDi,SD,fELC,,1,NO,,,,,0
100,2034,tElDi,SD,fELC,,1,NO,,,,,0
100,2014,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2015,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2016,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2017,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2018,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2019,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2020,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2021,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2022,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2023,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2024,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2025,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2026,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2027,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2028,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2029,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2030,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2031,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2032,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2033,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2034,tElDi,SD,fCOAL,,1,NO,,,,,0
100,2014,tElDi,SD,fHYD,,1,NO,,,,,0
100,2015,tElDi,SD,fHYD,,1,NO,,,,,0
100,2016,tElDi,SD,fHYD,,1,NO,,,,,0
100,2017,tElDi,SD,fHYD,,1,NO,,,,,0
100,2018,tElDi,SD,fHYD,,1,NO,,,,,0
100,2019,tElDi,SD,fHYD,,1,NO,,,,,0
100,2020,tElDi,SD,fHYD,,1,NO,,,,,0
100,2021,tElDi,SD,fHYD,,1,NO,,,,,0
100,2022,tElDi,SD,fHYD,,1,NO,,,,,0
100,2023,tElDi,SD,fHYD,,1,NO,,,,,0
100,2024,tElDi,SD,fHYD,,1,NO,,,,,0
100,2025,tElDi,SD,fHYD,,1,NO,,,,,0
100,2026,tElDi,SD,fHYD,,1,NO,,,,,0
100,2027,tElDi,SD,fHYD,,1,NO,,,,,0
100,2028,tElDi,SD,fHYD,,1,NO,,,,,0
100,2029,tElDi,SD,fHYD,,1,NO,,,,,0
100,2030,tElDi,SD,fHYD,,1,NO,,,,,0
100,2031,tElDi,SD,fHYD,,1,NO,,,,,0
100,2032,tElDi,SD,fHYD,,1,NO,,,,,0
100,2033,tElDi,SD,fHYD,,1,NO,,,,,0
100,2034,tElDi,SD,fHYD,,1,NO,,,,,0
100,2014,tElDi,SD,fOIL,,1,NO,,,,,0
100,2015,tElDi,SD,fOIL,,1,NO,,,,,0
100,2016,tElDi,SD,fOIL,,1,NO,,,,,0
100,2017,tElDi,SD,fOIL,,1,NO,,,,,0
100,2018,tElDi,SD,fOIL,,1,NO,,,,,0
100,2019,tElDi,SD,fOIL,,1,NO,,,,,0
100,2020,tElDi,SD,fOIL,,1,NO,,,,,0
100,2021,tElDi,SD,fOIL,,1,NO,,,,,0
100,2022,tElDi,SD,fOIL,,1,NO,,,,,0
100,2023,tElDi,SD,fOIL,,1,NO,,,,,0
100,2024,tElDi,SD,fOIL,,1,NO,,,,,0
100,2025,tElDi,SD,fOIL,,1,NO,,,,,0
100,2026,tElDi,SD,fOIL,,1,NO,,,,,0
100,2027,tElDi,SD,fOIL,,1,NO,,,,,0
100,2028,tElDi,SD,fOIL,,1,NO,,,,,0
100,2029,tElDi,SD,fOIL,,1,NO,,,,,0
100,2030,tElDi,SD,fOIL,,1,NO,,,,,0
100,2031,tElDi,SD,fOIL,,1,NO,,,,,0
100,2032,tElDi,SD,fOIL,,1,NO,,,,,0
100,2033,tElDi,SD,fOIL,,1,NO,,,,,0
100,2034,tElDi,SD,fOIL,,1,NO,,,,,0
100,2014,tElDi,SD,fURN,,1,NO,,,,,0
100,2015,tElDi,SD,fURN,,1,NO,,,,,0
100,2016,tElDi,SD,fURN,,1,NO,,,,,0
100,2017,tElDi,SD,fURN,,1,NO,,,,,0
100,2018,tElDi,SD,fURN,,1,NO,,,,,0
100,2019,tElDi,SD,fURN,,1,NO,,,,,0
100,2020,tElDi,SD,fURN,,1,NO,,,,,0
100,2021,tElDi,SD,fURN,,1,NO,,,,,0
100,2022,tElDi,SD,fURN,,1,NO,,,,,0
100,2023,tElDi,SD,fURN,,1,NO,,,,,0
100,2024,tElDi,SD,fURN,,1,NO,,,,,0
100,2025,tElDi,SD,fURN,,1,NO,,,,,0
100,2026,tElDi,SD,fURN,,1,NO,,,,,0
100,2027,tElDi,SD,fURN,,1,NO,,,,,0
100,2028,tElDi,SD,fURN,,1,NO,,,,,0
100,2029,tElDi,SD,fURN,,1,NO,,,,,0
100,2030,tElDi,SD,fURN,,1,NO,,,,,0
100,2031,tElDi,SD,fURN,,1,NO,,,,,0
100,2032,tElDi,SD,fURN,,1,NO,,,,,0
100,2033,tElDi,SD,fURN,,1,NO,,,,,0
100,2034,tElDi,SD,fURN,,1,NO,,,,,0
100,2014,tElDi,SD,fDSL,,2,NO,,,,,0
100,2015,tElDi,SD,fDSL,,2,NO,,,,,0
100,2016,tElDi,SD,fDSL,,2,NO,,,,,0
100,2017,tElDi,SD,fDSL,,2,NO,,,,,0
100,2018,tElDi,SD,fDSL,,2,NO,,,,,0
100,2019,tElDi,SD,fDSL,,2,NO,,,,,0
100,2020,tElDi,SD,fDSL,,2,NO,,,,,0
100,2021,tElDi,SD,fDSL,,2,NO,,,,,0
100,2022,tElDi,SD,fDSL,,2,NO,,,,,0
100,2023,tElDi,SD,fDSL,,2,NO,,,,,0
100,2024,tElDi,SD,fDSL,,2,NO,,,,,0
100,2025,tElDi,SD,fDSL,,2,NO,,,,,0
100,2026,tElDi,SD,fDSL,,2,NO,,,,,0
100,2027,tElDi,SD,fDSL,,2,NO,,,,,0
100,2028,tElDi,SD,fDSL,,2,NO,,,,,0
100,2029,tElDi,SD,fDSL,,2,NO,,,,,0
100,2030,tElDi,SD,fDSL,,2,NO,,,,,0
100,2031,tElDi,SD,fDSL,,2,NO,,,,,0
100,2032,tElDi,SD,fDSL,,2,NO,,,,,0
100,2033,tElDi,SD,fDSL,,2,NO,,,,,0
100,2034,tElDi,SD,fDSL,,2,NO,,,,,0
100,2014,tElDi,SD,fELC,,2,NO,,,,,0
100,2015,tElDi,SD,fELC,,2,NO,,,,,0
100,2016,tElDi,SD,fELC,,2,NO,,,,,0
100,2017,tElDi,SD,fELC,,2,NO,,,,,0
100,2018,tElDi,SD,fELC,,2,NO,,,,,0
100,2019,tElDi,SD,fELC,,2,NO,,,,,0
100,2020,tElDi,SD,fELC,,2,NO,,,,,0
100,2021,tElDi,SD,fELC,,2,NO,,,,,0
100,2022,tElDi,SD,fELC,,2,NO,,,,,0
100,2023,tElDi,SD,fELC,,2,NO,,,,,0
100,2024,tElDi,SD,fELC,,2,NO,,,,,0
100,2025,tElDi,SD,fELC,,2,NO,,,,,0
100,2026,tElDi,SD,fELC,,2,NO,,,,,0
100,2027,tElDi,SD,fELC,,2,NO,,,,,0
100,2028,tElDi,SD,fELC,,2,NO,,,,,0
100,2029,tElDi,SD,fELC,,2,NO,,,,,0
100,2030,tElDi,SD,fELC,,2,NO,,,,,0
100,2031,tElDi,SD,fELC,,2,NO,,,,,0
100,2032,tElDi,SD,fELC,,2,NO,,,,,0
100,2033,tElDi,SD,fELC,,2,NO,,,,,0
100,2034,tElDi,SD,fELC,,2,NO,,,,,0
100,2014,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2015,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2016,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2017,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2018,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2019,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2020,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2021,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2022,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2023,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2024,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2025,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2026,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2027,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2028,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2029,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2030,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2031,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2032,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2033,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2034,tElDi,SD,fCOAL,,2,NO,,,,,0
100,2014,tElDi,SD,fHYD,,2,NO,,,,,0
100,2015,tElDi,SD,fHYD,,2,NO,,,,,0
100,2016,tElDi,SD,fHYD,,2,NO,,,,,0
100,2017,tElDi,SD,fHYD,,2,NO,,,,,0
100,2018,tElDi,SD,fHYD,,2,NO,,,,,0
100,2019,tElDi,SD,fHYD,,2,NO,,,,,0
100,2020,tElDi,SD,fHYD,,2,NO,,,,,0
100,2021,tElDi,SD,fHYD,,2,NO,,,,,0
100,2022,tElDi,SD,fHYD,,2,NO,,,,,0
100,2023,tElDi,SD,fHYD,,2,NO,,,,,0
100,2024,tElDi,SD,fHYD,,2,NO,,,,,0
100,2025,tElDi,SD,fHYD,,2,NO,,,,,0
100,2026,tElDi,SD,fHYD,,2,NO,,,,,0
100,2027,tElDi,SD,fHYD,,2,NO,,,,,0
100,2028,tElDi,SD,fHYD,,2,NO,,,,,0
100,2029,tElDi,SD,fHYD,,2,NO,,,,,0
100,2030,tElDi,SD,fHYD,,2,NO,,,,,0
100,2031,tElDi,SD,fHYD,,2,NO,,,,,0
100,2032,tElDi,SD,fHYD,,2,NO,,,,,0
100,2033,tElDi,SD,fHYD,,2,NO,,,,,0
100,2034,tElDi,SD,fHYD,,2,NO,,,,,0
100,2014,tElDi,SD,fOIL,,2,NO,,,,,0
100,2015,tElDi,SD,fOIL,,2,NO,,,,,0
100,2016,tElDi,SD,fOIL,,2,NO,,,,,0
100,2017,tElDi,SD,fOIL,,2,NO,,,,,0
100,2018,tElDi,SD,fOIL,,2,NO,,,,,0
100,2019,tElDi,SD,fOIL,,2,NO,,,,,0
100,2020,tElDi,SD,fOIL,,2,NO,,,,,0
100,2021,tElDi,SD,fOIL,,2,NO,,,,,0
100,2022,tElDi,SD,fOIL,,2,NO,,,,,0
100,2023,tElDi,SD,fOIL,,2,NO,,,,,0
100,2024,tElDi,SD,fOIL,,2,NO,,,,,0
100,2025,tElDi,SD,fOIL,,2,NO,,,,,0
100,2026,tElDi,SD,fOIL,,2,NO,,,,,0
100,2027,tElDi,SD,fOIL,,2,NO,,,,,0
100,2028,tElDi,SD,fOIL,,2,NO,,,,,0
100,2029,tElDi,SD,fOIL,,2,NO,,,,,0
100,2030,tElDi,SD,fOIL,,2,NO,,,,,0
100,2031,tElDi,SD,fOIL,,2,NO,,,,,0
100,2032,tElDi,SD,fOIL,,2,NO,,,,,0
100,2033,tElDi,SD,fOIL,,2,NO,,,,,0
100,2034,tElDi,SD,fOIL,,2,NO,,,,,0
100,2014,tElDi,SD,fURN,,2,NO,,,,,0
100,2015,tElDi,SD,fURN,,2,NO,,,,,0
100,2016,tElDi,SD,fURN,,2,NO,,,,,0
100,2017,tElDi,SD,fURN,,2,NO,,,,,0
100,2018,tElDi,SD,fURN,,2,NO,,,,,0
100,2019,tElDi,SD,fURN,,2,NO,,,,,0
100,2020,tElDi,SD,fURN,,2,NO,,,,,0
100,2021,tElDi,SD,fURN,,2,NO,,,,,0
100,2022,tElDi,SD,fURN,,2,NO,,,,,0
100,2023,tElDi,SD,fURN,,2,NO,,,,,0
100,2024,tElDi,SD,fURN,,2,NO,,,,,0
100,2025,tElDi,SD,fURN,,2,NO,,,,,0
100,2026,tElDi,SD,fURN,,2,NO,,,,,0
100,2027,tElDi,SD,fURN,,2,NO,,,,,0
100,2028,tElDi,SD,fURN,,2,NO,,,,,0
100,2029,tElDi,SD,fURN,,2,NO,,,,,0
100,2030,tElDi,SD,fURN,,2,NO,,,,,0
100,2031,tElDi,SD,fURN,,2,NO,,,,,0
100,2032,tElDi,SD,fURN,,2,NO,,,,,0
100,2033,tElDi,SD,fURN,,2,NO,,,,,0
