Time,Oslo,Krs,Bergen,Molde,Trh,Tromso
2013-01-16 16:00:00,58.92,58.92,58.92,58.92,58.92,58.92
2013-01-16 17:00:00,69.93,69.93,69.93,69.93,69.93,69.93
2013-01-16 18:00:00,60.04,60.04,60.04,60.04,60.04,55.20
2013-01-16 19:00:00,48.94,48.94,48.94,48.94,48.94,48.94
2013-01-16 20:00:00,43.10,43.10,43.10,43.10,43.10,43.10
2013-01-16 21:00:00,41.89,41.89,41.89,41.89,41.89,41.89
2013-01-16 22:00:00,40.47,40.47,40.47,40.47,40.47,40.47
2013-01-16 23:00:00,38.81,38.81,38.81,38.81,38.81,38.81
2013-01-17 00:00:00,39.41,39.41,39.41,39.41,39.41,39.41
2013-01-17 01:00:00,39.03,39.03,39.03,39.03,39.03,39.03
2013-01-17 02:00:00,38.93,38.93,38.93,38.93,38.93,38.93
2013-01-17 03:00:00,39.23,39.23,39.23,39.23,39.23,39.23
2013-01-17 04:00:00,39.65,39.65,39.65,39.65,39.65,39.65
2013-01-17 05:00:00,40.69,40.69,40.69,40.69,40.69,40.69
2013-01-17 06:00:00,43.82,43.82,43.82,43.82,43.82,43.82
2013-01-17 07:00:00,61.58,61.58,61.58,61.58,61.58,61.58
2013-01-17 08:00:00,62.42,62.42,62.42,62.42,62.42,62.42
2013-01-17 09:00:00,59.92,59.92,59.92,59.92,59.92,59.92
2013-01-17 10:00:00,58.14,58.14,58.14,58.14,58.14,58.14
2013-01-17 11:00:00,57.88,50.00,57.88,57.88,57.88,57.88
2013-01-17 12:00:00,58.52,58.52,58.52,58.52,58.52,58.52
2013-01-17 13:00:00,62.62,44.19,62.62,62.62,62.62,62.62
2013-01-17 14:00:00,61.91,61.91,61.91,61.91,61.91,61.91
2013-01-17 15:00:00,61.94,61.94,61.94,61.94,61.94,61.94
2013-01-17 16:00:00,62.30,62.30,62.30,62.30,62.30,62.30
2013-01-17 17:00:00,72.83,72.83,72.83,72.83,72.83,72.83
2013-01-17 18:00:00,86.07,86.07,86.07,86.07,86.07,86.07
2013-01-17 19:00:00,61.30,61.30,61.30,61.30,61.30,61.30
2013-01-17 20:00:00,48.66,48.66,48.66,48.66,48.66,48.66
2013-01-17 21:00:00,45.96,45.96,45.96,45.96,45.96,45.96
2013-01-17 22:00:00,42.31,42.31,42.31,42.31,42.31,42.31
2013-01-17 23:00:00,40.41,40.41,40.41,40.41,40.41,40.41
2013-01-18 00:00:00,39.76,39.76,39.76,39.76,39.76,39.76
2013-01-18 01:00:00,39.03,39.03,39.03,38.91,38.91,38.91
2013-01-18 02:00:00,38.85,38.85,38.85,38.62,38.62,38.62
2013-01-18 03:00:00,39.01,39.01,39.01,39.01,39.01,39.01
2013-01-18 04:00:00,39.21,39.21,39.21,39.21,39.21,39.21
2013-01-18 05:00:00,40.46,40.46,40.46,40.46,40.46,40.46
2013-01-18 06:00:00,44.82,44.82,44.82,44.82,44.82,44.82
2013-01-18 07:00:00,62.44,57.24,62.44,62.44,62.44,55.71
2013-01-18 08:00:00,66.56,66.56,66.56,66.56,66.56,66.56
2013-01-18 09:00:00,64.95,64.95,64.95,64.95,64.95,64.95
2013-01-18 10:00:00,61.25,50.51,61.25,61.25,61.25,61.25
2013-01-18 11:00:00,49.93,43.71,49.93,49.93,49.93,49.93
2013-01-18 12:00:00,48.41,42.79,48.41,48.41,48.41,48.41
2013-01-18 13:00:00,47.18,41.67,47.18,47.18,47.18,47.18
2013-01-18 14:00:00,47.33,42.10,47.33,47.33,47.33,47.33
2013-01-18 15:00:00,47.97,46.63,47.97,47.97,47.97,47.97
2013-01-18 16:00:00,54.60,54.60,54.60,54.60,54.60,54.60
2013-01-18 17:00:00,62.20,62.20,62.20,62.20,62.20,56.70
2013-01-18 18:00:00,51.88,51.88,51.88,51.88,51.88,51.88
2013-01-18 19:00:00,44.16,44.16,44.16,44.16,44.16,44.16
2013-01-18 20:00:00,41.97,41.97,41.97,41.97,41.97,41.97
2013-01-18 21:00:00,40.43,40.43,40.43,40.43,40.43,40.43
2013-01-18 22:00:00,39.19,39.19,39.19,39.19,39.19,39.19
2013-01-18 23:00:00,38.69,38.69,38.69,38.69,38.69,38.69
2013-01-19 00:00:00,38.85,38.85,38.85,37.77,37.77,37.77
2013-01-19 01:00:00,38.61,38.61,38.61,37.26,37.26,37.26
2013-01-19 02:00:00,38.78,38.78,38.78,37.15,37.15,37.15
2013-01-19 03:00:00,39.02,39.02,39.02,37.20,37.20,37.20
2013-01-19 04:00:00,38.94,38.94,38.94,37.66,37.66,37.66
2013-01-19 05:00:00,38.68,37.89,38.68,37.88,37.88,37.88
2013-01-19 06:00:00,38.70,37.99,38.70,38.38,38.38,38.38
2013-01-19 07:00:00,38.95,38.46,38.95,38.16,38.16,38.16
2013-01-19 08:00:00,39.16,39.16,39.16,38.85,38.85,38.85
2013-01-19 09:00:00,40.75,40.44,40.75,40.75,40.75,40.75
2013-01-19 10:00:00,41.56,41.56,41.56,41.56,41.56,41.56
2013-01-19 11:00:00,41.93,41.93,41.93,41.93,41.93,41.93
2013-01-19 12:00:00,41.60,41.60,41.60,41.60,41.60,41.60
2013-01-19 13:00:00,41.01,41.01,41.01,41.01,41.01,41.01
2013-01-19 14:00:00,40.09,40.09,40.09,40.09,40.09,40.09
2013-01-19 15:00:00,40.23,40.23,40.23,40.23,40.23,40.23
2013-01-19 16:00:00,41.70,41.70,41.70,41.70,41.70,41.70
2013-01-19 17:00:00,48.63,48.63,48.63,48.63,48.63,42.09
2013-01-19 18:00:00,46.29,46.29,46.29,46.29,46.29,42.13
2013-01-19 19:00:00,41.85,41.60,41.85,41.85,41.85,41.85
2013-01-19 20:00:00,39.99,39.99,39.99,39.99,39.99,39.99
2013-01-19 21:00:00,39.25,39.25,39.25,39.00,39.00,39.00
2013-01-19 22:00:00,39.13,39.00,39.13,38.46,38.46,38.46
2013-01-19 23:00:00,39.00,39.00,39.00,36.95,36.95,36.95
2013-01-20 00:00:00,39.14,39.14,39.14,37.72,37.72,37.72
2013-01-20 01:00:00,39.16,39.16,39.16,37.53,37.53,37.53
2013-01-20 02:00:00,38.69,38.69,38.69,36.97,36.97,36.97
2013-01-20 03:00:00,37.68,37.68,37.68,36.71,36.71,36.71
2013-01-20 04:00:00,37.59,37.05,37.59,36.90,36.90,36.90
2013-01-20 05:00:00,37.56,36.75,37.56,37.56,37.56,37.56
2013-01-20 06:00:00,37.82,36.88,37.82,37.82,37.82,37.82
2013-01-20 07:00:00,37.84,36.85,37.84,37.84,37.84,37.84
2013-01-20 08:00:00,37.96,37.96,37.96,37.96,37.96,37.96
2013-01-20 09:00:00,38.62,38.62,38.62,38.62,38.62,38.62
2013-01-20 10:00:00,39.50,39.50,39.50,39.50,39.50,39.50
2013-01-20 11:00:00,40.12,40.12,40.12,40.12,40.12,40.12
2013-01-20 12:00:00,39.73,39.73,39.73,39.73,39.73,39.73
2013-01-20 13:00:00,38.45,38.45,38.45,38.42,38.42,38.42
2013-01-20 14:00:00,38.48,38.48,38.48,37.67,37.67,37.67
2013-01-20 15:00:00,38.85,38.85,38.85,38.06,38.06,38.06
2013-01-20 16:00:00,39.43,39.43,39.43,39.43,39.43,39.43
2013-01-20 17:00:00,40.12,40.05,40.12,40.12,40.12,40.12
2013-01-20 18:00:00,40.73,40.73,40.73,40.73,40.73,40.73
2013-01-20 19:00:00,39.84,39.84,39.84,39.84,39.84,39.84
2013-01-20 20:00:00,38.95,38.95,38.95,38.95,38.95,38.95
2013-01-20 21:00:00,38.51,38.51,38.51,37.84,37.84,37.84
2013-01-20 22:00:00,38.61,38.61,38.61,37.82,37.82,37.82
2013-01-20 23:00:00,38.25,38.25,38.25,36.14,36.14,36.14
2013-01-21 00:00:00,38.33,38.30,38.33,36.02,36.02,36.02
2013-01-21 01:00:00,38.32,38.32,38.32,35.82,35.82,35.82
2013-01-21 02:00:00,37.84,37.84,37.84,36.09,36.09,36.09
2013-01-21 03:00:00,37.82,37.82,37.82,36.93,36.93,36.93
2013-01-21 04:00:00,37.81,37.08,37.81,37.81,37.81,37.81
2013-01-21 05:00:00,38.92,37.62,38.92,38.92,38.92,38.92
2013-01-21 06:00:00,39.93,39.77,39.93,39.93,39.93,39.93
2013-01-21 07:00:00,43.88,41.01,43.88,43.88,43.88,43.88
2013-01-21 08:00:00,45.88,41.76,45.88,45.88,45.88,45.88
2013-01-21 09:00:00,44.12,41.61,44.12,44.12,44.12,44.12
2013-01-21 10:00:00,43.05,41.56,43.05,43.05,43.05,43.05
2013-01-21 11:00:00,42.73,41.21,42.73,42.73,42.73,42.73
2013-01-21 12:00:00,42.83,41.22,42.83,42.83,42.83,42.83
2013-01-21 13:00:00,43.03,41.09,43.03,43.03,43.03,43.03
2013-01-21 14:00:00,42.95,40.79,42.95,42.95,42.95,42.95
2013-01-21 15:00:00,43.35,40.84,43.35,43.35,43.35,43.35
2013-01-21 16:00:00,46.87,41.18,46.87,46.87,46.87,46.87
2013-01-21 17:00:00,50.06,42.21,50.06,50.06,50.06,46.95
2013-01-21 18:00:00,44.05,41.82,44.05,44.05,44.05,44.05
2013-01-21 19:00:00,42.74,41.32,42.74,42.74,42.74,42.74
2013-01-21 20:00:00,41.28,41.24,41.28,41.28,41.28,41.28
2013-01-21 21:00:00,40.50,40.50,40.50,40.50,40.50,40.50
2013-01-21 22:00:00,39.61,39.61,39.61,39.61,39.61,39.61
2013-01-21 23:00:00,39.22,39.01,39.22,36.55,36.55,36.55
2013-01-22 00:00:00,37.91,37.91,37.91,36.51,36.51,36.51
2013-01-22 01:00:00,37.84,37.84,37.84,36.02,36.02,36.02
2013-01-22 02:00:00,37.80,37.80,37.80,36.29,36.29,36.29
2013-01-22 03:00:00,37.47,37.30,37.47,37.22,37.22,37.22
2013-01-22 04:00:00,37.84,37.52,37.84,37.84,37.84,37.84
2013-01-22 05:00:00,38.68,38.68,38.68,38.68,38.68,38.68
2013-01-22 06:00:00,40.26,39.77,40.26,40.26,40.26,40.26
2013-01-22 07:00:00,54.05,47.44,54.05,54.05,54.05,54.05
2013-01-22 08:00:00,63.35,63.35,63.35,63.35,63.35,63.35
2013-01-22 09:00:00,50.71,50.71,50.71,50.71,50.71,50.71
2013-01-22 10:00:00,48.13,48.13,48.13,48.13,48.13,48.13
2013-01-22 11:00:00,47.07,47.07,47.07,47.07,47.07,47.07
2013-01-22 12:00:00,45.51,45.51,45.51,45.51,45.51,45.51
2013-01-22 13:00:00,46.93,46.93,46.93,46.93,46.93,46.93
2013-01-22 14:00:00,47.04,47.04,47.04,47.04,47.04,47.04
2013-01-22 15:00:00,53.04,53.04,53.04,53.04,53.04,53.04
2013-01-22 16:00:00,60.73,60.73,60.73,60.73,60.73,60.73
2013-01-22 17:00:00,75.06,75.06,75.06,75.06,75.06,75.06
2013-01-22 18:00:00,81.33,81.33,81.33,49.65,49.65,49.65
2013-01-22 19:00:00,65.90,65.90,65.90,45.00,45.00,45.00
2013-01-22 20:00:00,44.43,44.43,44.43,44.07,44.07,44.07
2013-01-22 21:00:00,43.00,43.00,43.00,43.00,43.00,43.00
2013-01-22 22:00:00,40.75,40.75,40.75,40.75,40.75,40.75
2013-01-22 23:00:00,39.63,39.63,39.63,39.63,39.63,39.63
2013-01-23 00:00:00,39.55,39.55,39.55,39.55,39.55,39.55
2013-01-23 01:00:00,38.29,38.29,38.29,38.29,38.29,38.29
2013-01-23 02:00:00,37.86,37.86,37.86,37.86,37.86,37.86
2013-01-23 03:00:00,38.23,38.23,38.23,38.23,38.23,38.23
2013-01-23 04:00:00,38.81,38.81,38.81,38.81,38.81,38.81
2013-01-23 05:00:00,40.35,40.35,40.35,40.35,40.35,40.35
2013-01-23 06:00:00,44.02,41.03,44.02,46.84,46.84,44.26
2013-01-23 07:00:00,68.10,68.10,68.10,68.10,68.10,68.10
2013-01-23 08:00:00,74.90,74.90,74.90,74.90,74.90,74.90
2013-01-23 09:00:00,74.98,74.98,74.98,70.07,70.07,70.07
2013-01-23 10:00:00,75.79,75.79,75.79,70.06,70.06,70.06
2013-01-23 11:00:00,74.25,44.80,74.25,68.00,68.00,68.00
2013-01-23 12:00:00,65.93,50.10,65.93,65.93,65.93,65.93
2013-01-23 13:00:00,64.42,49.14,64.42,64.42,64.42,64.42
2013-01-23 14:00:00,61.59,46.98,61.59,61.59,61.59,61.59
2013-01-23 15:00:00,58.61,47.09,58.61,58.61,58.61,58.61
2013-01-23 16:00:00,60.12,43.83,60.12,60.12,60.12,60.12
2013-01-23 17:00:00,74.90,74.90,74.90,73.83,73.83,73.83
2013-01-23 18:00:00,98.51,98.51,98.51,55.02,55.02,55.02
2013-01-23 19:00:00,75.46,75.46,75.46,49.01,49.01,49.01
2013-01-23 20:00:00,45.63,45.63,45.63,45.63,45.63,45.63
2013-01-23 21:00:00,43.11,43.11,43.11,43.11,43.11,43.11
2013-01-23 22:00:00,41.08,41.08,41.08,41.08,41.08,41.08
2013-01-23 23:00:00,40.25,40.25,40.25,40.25,40.25,40.25
2013-01-24 00:00:00,40.64,40.64,40.64,40.64,40.64,40.64
2013-01-24 01:00:00,40.02,40.02,40.02,40.02,40.02,40.02
2013-01-24 02:00:00,39.19,39.19,39.19,39.19,39.19,39.19
2013-01-24 03:00:00,39.67,39.67,39.67,39.67,39.67,39.67
2013-01-24 04:00:00,39.38,39.38,39.38,39.38,39.38,39.38
2013-01-24 05:00:00,41.21,41.21,41.21,41.21,41.21,41.09
2013-01-24 06:00:00,44.01,44.01,44.01,50.43,50.43,44.09
2013-01-24 07:00:00,68.50,68.43,68.50,68.50,68.50,68.50
2013-01-24 08:00:00,70.91,70.91,70.91,70.91,70.91,70.91
2013-01-24 09:00:00,73.89,73.89,73.89,73.89,73.89,73.89
2013-01-24 10:00:00,73.39,73.39,73.39,60.56,60.56,60.56
2013-01-24 11:00:00,72.62,72.62,72.62,56.96,56.96,56.96
2013-01-24 12:00:00,69.26,69.26,69.26,69.25,69.25,69.25
2013-01-24 13:00:00,64.16,64.16,64.16,64.16,64.16,64.16
2013-01-24 14:00:00,63.49,63.49,63.49,63.49,63.49,63.49
2013-01-24 15:00:00,60.22,60.22,60.22,60.22,60.22,60.22
2013-01-24 16:00:00,65.70,65.70,65.70,65.70,65.70,65.70
2013-01-24 17:00:00,77.14,77.14,77.14,77.14,77.14,77.14
2013-01-24 18:00:00,79.94,79.94,79.94,79.94,79.94,79.94
2013-01-24 19:00:00,74.97,74.97,74.97,46.91,46.91,46.91
2013-01-24 20:00:00,60.32,52.12,60.32,44.56,44.56,44.56
2013-01-24 21:00:00,53.96,53.96,53.96,47.19,47.19,47.19
2013-01-24 22:00:00,43.88,43.88,43.88,43.88,43.88,43.88
2013-01-24 23:00:00,40.16,40.16,40.16,40.16,40.16,40.16
2013-01-25 00:00:00,40.23,40.23,40.23,40.23,40.23,40.23
2013-01-25 01:00:00,39.29,39.29,39.29,39.29,39.29,39.29
2013-01-25 02:00:00,39.06,39.06,39.06,39.06,39.06,39.06
2013-01-25 03:00:00,39.17,39.17,39.17,39.17,39.17,39.17
2013-01-25 04:00:00,39.78,39.78,39.78,39.78,39.78,39.78
2013-01-25 05:00:00,41.04,41.04,41.04,41.04,41.04,40.94
2013-01-25 06:00:00,48.56,48.56,48.56,52.54,52.54,47.73
2013-01-25 07:00:00,62.76,61.30,62.76,62.76,62.76,62.76
2013-01-25 08:00:00,69.68,68.06,69.68,69.68,69.68,69.68
2013-01-25 09:00:00,69.90,69.90,69.90,69.90,69.90,69.90
2013-01-25 10:00:00,67.97,67.97,67.97,67.97,67.97,67.97
2013-01-25 11:00:00,66.79,66.79,66.79,66.79,66.79,66.79
2013-01-25 12:00:00,60.60,60.60,60.60,60.60,60.60,60.60
2013-01-25 13:00:00,55.08,46.27,55.08,55.08,55.08,55.08
2013-01-25 14:00:00,50.62,46.18,50.62,50.62,50.62,50.62
2013-01-25 15:00:00,50.69,50.69,50.69,50.69,50.69,50.69
2013-01-25 16:00:00,55.08,55.08,55.08,55.08,55.08,55.08
2013-01-25 17:00:00,62.28,62.28,62.28,62.28,62.28,62.28
2013-01-25 18:00:00,57.65,57.65,57.65,57.65,57.65,57.65
2013-01-25 19:00:00,44.25,44.25,44.25,44.25,44.25,44.25
2013-01-25 20:00:00,41.25,41.25,41.25,41.25,41.25,41.25
2013-01-25 21:00:00,40.39,40.39,40.39,40.39,40.39,40.39
2013-01-25 22:00:00,39.10,39.10,39.10,39.10,39.10,39.10
2013-01-25 23:00:00,37.31,37.31,37.31,37.31,37.31,37.31
2013-01-26 00:00:00,36.77,36.77,36.77,36.77,36.77,36.77
2013-01-26 01:00:00,36.51,36.51,36.51,36.45,36.45,36.45
2013-01-26 02:00:00,36.65,36.65,36.65,36.16,36.16,36.16
2013-01-26 03:00:00,36.60,36.60,36.60,36.36,36.36,36.36
2013-01-26 04:00:00,36.35,36.35,36.35,36.35,36.35,36.35
2013-01-26 05:00:00,36.43,36.43,36.43,36.43,36.43,36.43
2013-01-26 06:00:00,36.45,36.45,36.45,36.45,36.45,36.45
2013-01-26 07:00:00,36.58,36.58,36.58,36.58,36.58,36.58
2013-01-26 08:00:00,36.67,36.67,36.67,36.67,36.67,36.67
2013-01-26 09:00:00,37.84,37.84,37.84,37.84,37.84,37.84
2013-01-26 10:00:00,38.64,38.64,38.64,38.64,38.64,38.64
2013-01-26 11:00:00,38.68,38.68,38.68,38.68,38.68,38.68
2013-01-26 12:00:00,38.12,38.12,38.12,38.12,38.12,38.12
2013-01-26 13:00:00,37.79,37.79,37.79,37.79,37.79,37.79
2013-01-26 14:00:00,37.45,37.45,37.45,37.45,37.45,37.45
2013-01-26 15:00:00,37.88,37.88,37.88,37.88,37.88,37.88
2013-01-26 16:00:00,38.96,38.96,38.96,38.96,38.96,38.96
2013-01-26 17:00:00,40.38,40.38,40.38,40.38,40.38,40.38
2013-01-26 18:00:00,39.82,39.82,39.82,39.82,39.82,39.82
2013-01-26 19:00:00,39.09,39.09,39.09,39.09,39.09,39.09
2013-01-26 20:00:00,38.11,38.11,38.11,38.11,38.11,38.11
2013-01-26 21:00:00,36.71,36.71,36.71,36.66,36.66,36.66
2013-01-26 22:00:00,37.01,37.01,37.01,37.01,37.01,37.01
2013-01-26 23:00:00,36.34,36.34,36.34,36.12,36.12,36.12
2013-01-27 00:00:00,36.35,36.35,36.35,35.31,35.31,35.31
2013-01-27 01:00:00,36.27,36.27,36.27,35.04,35.04,35.04
2013-01-27 02:00:00,35.90,35.90,35.90,34.50,34.50,34.50
2013-01-27 03:00:00,35.41,35.41,35.41,34.46,34.46,34.46
2013-01-27 04:00:00,34.93,34.93,34.93,34.93,34.93,34.93
2013-01-27 05:00:00,35.15,35.15,35.15,35.15,35.15,35.15
2013-01-27 06:00:00,35.18,35.18,35.18,35.18,35.18,35.18
2013-01-27 07:00:00,35.27,35.27,35.27,35.27,35.27,35.27
2013-01-27 08:00:00,35.66,35.66,35.66,35.66,35.66,35.66
2013-01-27 09:00:00,36.07,36.07,36.07,36.07,36.07,36.07
2013-01-27 10:00:00,36.80,36.80,36.80,36.80,36.80,36.80
2013-01-27 11:00:00,36.95,36.95,36.95,36.95,36.95,36.95
2013-01-27 12:00:00,36.85,36.85,36.85,36.85,36.85,36.85
2013-01-27 13:00:00,36.64,36.64,36.64,36.64,36.64,36.64
2013-01-27 14:00:00,36.53,36.53,36.53,36.53,36.53,36.53
2013-01-27 15:00:00,36.65,36.65,36.65,36.65,36.65,36.65
2013-01-27 16:00:00,37.14,37.14,37.14,37.14,37.14,37.14
2013-01-27 17:00:00,37.93,37.93,37.93,37.93,37.93,37.93
2013-01-27 18:00:00,38.51,38.51,38.51,38.51,38.51,38.51
2013-01-27 19:00:00,38.02,38.02,38.02,38.02,38.02,38.02
2013-01-27 20:00:00,36.61,36.61,36.61,36.61,36.61,36.61
2013-01-27 21:00:00,36.37,36.37,36.37,35.56,35.56,35.56
2013-01-27 22:00:00,36.32,36.32,36.32,35.72,35.72,35.72
2013-01-27 23:00:00,36.09,36.09,36.09,33.86,33.86,33.86
2013-01-28 00:00:00,36.10,36.10,36.10,34.00,34.00,34.00
2013-01-28 01:00:00,35.77,35.77,35.77,33.73,33.73,33.73
2013-01-28 02:00:00,34.88,34.88,34.88,34.28,34.28,34.28
2013-01-28 03:00:00,35.08,35.08,35.08,35.08,35.08,35.08
2013-01-28 04:00:00,35.36,35.36,35.36,35.36,35.36,35.36
2013-01-28 05:00:00,35.70,35.70,35.70,35.67,35.67,35.67
2013-01-28 06:00:00,37.91,37.91,37.91,37.91,37.91,37.91
2013-01-28 07:00:00,39.71,39.71,39.71,39.71,39.71,39.71
2013-01-28 08:00:00,40.16,40.16,40.16,40.16,40.16,40.16
2013-01-28 09:00:00,39.94,39.94,39.94,39.94,39.94,39.94
2013-01-28 10:00:00,39.66,39.66,39.66,39.66,39.66,39.66
2013-01-28 11:00:00,39.37,39.37,39.37,39.37,39.37,39.37
2013-01-28 12:00:00,39.12,39.12,39.12,39.12,39.12,39.12
2013-01-28 13:00:00,39.07,39.07,39.07,39.07,39.07,39.07
2013-01-28 14:00:00,39.08,39.08,39.08,39.08,39.08,39.08
2013-01-28 15:00:00,39.13,39.13,39.13,39.13,39.13,39.13
2013-01-28 16:00:00,39.46,39.46,39.46,39.46,39.46,39.46
2013-01-28 17:00:00,39.98,39.98,39.98,39.98,39.98,39.98
2013-01-28 18:00:00,39.73,39.73,39.73,39.73,39.73,39.73
2013-01-28 19:00:00,38.98,38.98,38.98,38.98,38.98,38.98
2013-01-28 20:00:00,37.78,37.78,37.78,37.78,37.78,37.78
2013-01-28 21:00:00,35.97,35.97,35.97,35.97,35.97,35.97
2013-01-28 22:00:00,36.15,36.15,36.15,34.87,34.87,34.87
2013-01-28 23:00:00,35.84,35.84,35.84,33.82,33.82,33.82
2013-01-29 00:00:00,35.44,35.44,35.44,32.85,32.85,32.85
2013-01-29 01:00:00,34.86,34.86,34.86,32.49,32.49,32.49
2013-01-29 02:00:00,34.06,34.06,34.06,32.41,32.41,32.41
2013-01-29 03:00:00,33.02,33.02,33.02,33.02,33.02,33.02
2013-01-29 04:00:00,33.18,33.18,33.18,33.18,33.18,33.18
2013-01-29 05:00:00,34.76,34.76,34.76,34.76,34.76,34.76
2013-01-29 06:00:00,35.98,35.98,35.98,35.98,35.98,35.98
2013-01-29 07:00:00,37.44,37.44,37.44,37.44,37.44,37.44
2013-01-29 08:00:00,37.94,37.94,37.94,37.94,37.94,37.94
2013-01-29 09:00:00,37.98,37.98,37.98,37.98,37.98,37.98
2013-01-29 10:00:00,37.96,37.96,37.96,37.96,37.96,37.96
2013-01-29 11:00:00,38.41,38.41,38.41,38.41,38.41,38.41
2013-01-29 12:00:00,38.34,38.34,38.34,38.34,38.34,38.34
2013-01-29 13:00:00,38.95,38.95,38.95,38.95,38.95,38.95
2013-01-29 14:00:00,39.29,39.29,39.29,39.29,39.29,39.29
2013-01-29 15:00:00,39.43,39.43,39.43,39.43,39.43,39.43
2013-01-29 16:00:00,39.69,39.69,39.69,39.69,39.69,39.69
2013-01-29 17:00:00,42.60,42.60,42.60,42.60,42.60,42.60
2013-01-29 18:00:00,40.02,40.02,40.02,40.02,40.02,40.02
2013-01-29 19:00:00,39.45,39.45,39.45,39.45,39.45,39.45
2013-01-29 20:00:00,38.89,38.89,38.89,38.89,38.89,38.89
2013-01-29 21:00:00,37.81,37.81,37.81,37.81,37.81,37.81
2013-01-29 22:00:00,36.20,36.20,36.20,36.20,36.20,36.20
2013-01-29 23:00:00,35.58,35.58,35.58,33.56,33.56,33.56
2013-01-30 00:00:00,35.02,35.02,35.02,32.84,32.84,32.84
2013-01-30 01:00:00,33.44,33.44,33.44,32.51,32.51,32.51
2013-01-30 02:00:00,33.09,33.09,33.09,31.90,31.90,31.90
2013-01-30 03:00:00,33.08,33.08,33.08,32.01,32.01,32.01
2013-01-30 04:00:00,33.04,33.04,33.04,32.94,32.94,32.94
2013-01-30 05:00:00,34.08,34.08,34.08,34.08,34.08,34.08
2013-01-30 06:00:00,35.56,35.56,35.56,35.56,35.56,35.56
2013-01-30 07:00:00,37.60,37.60,37.60,37.60,37.60,37.60
2013-01-30 08:00:00,37.83,37.83,37.83,37.83,37.83,37.83
2013-01-30 09:00:00,37.51,37.51,37.51,37.51,37.51,37.51
2013-01-30 10:00:00,37.50,37.50,37.50,37.50,37.50,37.50
2013-01-30 11:00:00,37.33,37.33,37.33,37.33,37.33,37.33
2013-01-30 12:00:00,36.99,36.99,36.99,36.99,36.99,36.99
2013-01-30 13:00:00,36.60,36.60,36.60,36.60,36.60,36.60
2013-01-30 14:00:00,36.38,36.38,36.38,36.38,36.38,36.38
2013-01-30 15:00:00,36.44,36.44,36.44,36.44,36.44,36.44
2013-01-30 16:00:00,36.99,36.99,36.99,36.99,36.99,36.99
2013-01-30 17:00:00,37.78,37.78,37.78,37.78,37.78,37.78
2013-01-30 18:00:00,37.07,37.07,37.07,37.07,37.07,37.07
2013-01-30 19:00:00,36.91,36.91,36.91,36.91,36.91,36.91
2013-01-30 20:00:00,36.27,36.27,36.27,36.27,36.27,36.27
2013-01-30 21:00:00,35.88,35.88,35.88,34.65,34.65,34.65
2013-01-30 22:00:00,35.79,35.79,35.79,33.89,33.89,33.89
2013-01-30 23:00:00,35.63,35.63,35.63,33.10,33.10,33.10
2013-01-31 00:00:00,35.25,35.25,35.25,33.01,33.01,33.01
2013-01-31 01:00:00,34.94,34.94,34.94,32.44,32.44,32.44
2013-01-31 02:00:00,34.37,34.37,34.37,32.04,32.04,32.04
2013-01-31 03:00:00,33.97,33.97,33.97,30.88,30.88,30.88
2013-01-31 04:00:00,34.10,34.10,34.10,33.14,33.14,33.14
2013-01-31 05:00:00,34.75,34.75,34.75,34.75,34.75,34.75
2013-01-31 06:00:00,35.56,35.56,35.56,35.56,35.56,35.56
2013-01-31 07:00:00,36.96,36.96,36.96,36.96,36.96,36.96
2013-01-31 08:00:00,37.21,37.21,37.21,37.21,37.21,37.21
2013-01-31 09:00:00,36.79,36.79,36.79,36.79,36.79,36.79
2013-01-31 10:00:00,36.66,36.66,36.66,36.66,36.66,36.66
2013-01-31 11:00:00,36.30,36.30,36.30,36.30,36.30,36.30
2013-01-31 12:00:00,36.11,36.11,36.11,36.11,36.11,36.11
2013-01-31 13:00:00,36.37,36.37,36.37,36.37,36.37,36.37
2013-01-31 14:00:00,36.66,36.66,36.66,36.66,36.66,36.66
2013-01-31 15:00:00,37.10,37.10,37.10,37.10,37.10,37.10
2013-01-31 16:00:00,37.60,37.60,37.60,37.60,37.60,37.60
2013-01-31 17:00:00,38.63,38.63,38.63,38.63,38.63,38.63
2013-01-31 18:00:00,38.46,38.46,38.46,38.46,38.46,38.46
2013-01-31 19:00:00,37.47,37.47,37.47,37.47,37.47,37.47
2013-01-31 20:00:00,36.67,36.67,36.67,36.67,36.67,36.67
2013-01-31 21:00:00,36.56,36.56,36.56,36.56,36.56,36.56
2013-01-31 22:00:00,35.98,35.98,35.98,35.81,35.81,35.81
2013-01-31 23:00:00,35.80,35.80,35.80,34.64,34.64,34.64
2013-02-01 00:00:00,36.03,36.03,36.03,33.86,33.86,33.86
2013-02-01 01:00:00,35.85,35.85,35.85,33.55,33.55,33.55
2013-02-01 02:00:00,35.38,35.38,35.38,33.53,33.53,33.53
2013-02-01 03:00:00,34.76,34.76,34.76,34.52,34.52,34.52
2013-02-01 04:00:00,34.94,34.94,34.94,34.94,34.94,34.94
2013-02-01 05:00:00,35.86,35.86,35.86,35.86,35.86,35.86
2013-02-01 06:00:00,36.85,36.85,36.85,36.85,36.85,36.85
2013-02-01 07:00:00,38.48,38.48,38.48,38.48,38.48,38.48
2013-02-01 08:00:00,40.91,40.91,40.91,40.91,40.91,40.91
