Time,Oslo,Krs,Bergen,Molde,Trh,Tromso
2012-06-23 17:00:00,22.44,22.44,20.11,22.44,22.44,22.44
2012-06-23 18:00:00,22.94,22.94,20.12,22.94,22.94,22.94
2012-06-23 19:00:00,23.03,23.03,20.11,23.03,23.03,23.03
2012-06-23 20:00:00,22.45,22.45,20.06,22.45,22.45,22.45
2012-06-23 21:00:00,22.11,22.11,19.84,22.11,22.11,22.11
2012-06-23 22:00:00,22.18,22.18,19.64,22.18,22.18,22.18
2012-06-23 23:00:00,21.98,21.98,19.59,21.98,21.98,21.98
2012-06-24 00:00:00,22.54,22.54,19.63,22.54,22.54,22.54
2012-06-24 01:00:00,21.35,21.49,19.17,21.35,21.35,21.35
2012-06-24 02:00:00,18.86,18.86,18.86,18.86,18.86,18.86
2012-06-24 03:00:00,16.20,16.20,16.20,16.20,16.20,16.20
2012-06-24 04:00:00,13.98,13.98,13.98,13.98,13.98,13.98
2012-06-24 05:00:00,11.93,11.93,11.93,11.93,11.93,11.93
2012-06-24 06:00:00,12.18,12.18,12.18,12.18,12.18,12.18
2012-06-24 07:00:00,15.18,15.18,15.18,15.18,15.18,15.18
2012-06-24 08:00:00,16.81,16.81,16.81,16.81,16.81,16.81
2012-06-24 09:00:00,21.42,21.42,19.18,21.42,21.42,21.42
2012-06-24 10:00:00,19.85,19.85,19.25,19.85,19.85,19.85
2012-06-24 11:00:00,20.98,20.98,19.59,20.98,20.98,20.98
2012-06-24 12:00:00,20.49,20.49,19.61,20.49,20.49,20.49
2012-06-24 13:00:00,20.39,20.39,19.60,20.39,20.39,20.39
2012-06-24 14:00:00,20.42,20.42,19.49,20.42,20.42,20.42
2012-06-24 15:00:00,20.04,20.04,19.75,20.04,20.04,20.04
2012-06-24 16:00:00,20.27,20.27,19.72,20.27,20.27,20.27
2012-06-24 17:00:00,21.21,21.21,20.07,21.21,21.21,21.21
2012-06-24 18:00:00,22.02,22.02,20.18,22.02,22.02,22.02
2012-06-24 19:00:00,23.77,23.77,20.27,23.77,23.77,23.77
2012-06-24 20:00:00,23.49,23.49,20.12,23.49,23.49,23.49
2012-06-24 21:00:00,23.49,23.49,20.13,23.49,23.49,23.49
2012-06-24 22:00:00,23.84,23.84,20.07,23.84,23.84,23.84
2012-06-24 23:00:00,22.20,22.20,19.84,22.20,22.20,22.20
2012-06-25 00:00:00,17.86,17.86,17.86,17.86,17.86,17.86
2012-06-25 01:00:00,11.10,11.10,11.10,11.10,11.10,11.10
2012-06-25 02:00:00,8.66,8.66,8.66,8.66,8.66,8.66
2012-06-25 03:00:00,9.49,9.49,9.49,9.49,9.49,9.49
2012-06-25 04:00:00,9.99,9.99,9.99,9.99,9.99,9.99
2012-06-25 05:00:00,17.48,18.73,17.48,17.48,17.48,17.48
2012-06-25 06:00:00,24.07,24.07,20.33,24.07,24.07,24.07
2012-06-25 07:00:00,24.74,24.74,22.11,25.68,25.68,25.68
2012-06-25 08:00:00,25.25,25.25,23.36,26.51,26.51,26.51
2012-06-25 09:00:00,25.36,25.36,23.56,28.06,28.06,28.06
2012-06-25 10:00:00,25.28,25.28,23.44,30.09,30.09,30.09
2012-06-25 11:00:00,25.32,25.32,23.40,30.12,30.12,30.12
2012-06-25 12:00:00,25.32,25.32,23.41,30.03,30.03,30.03
2012-06-25 13:00:00,25.14,25.14,21.35,28.02,28.02,28.02
2012-06-25 14:00:00,25.07,25.07,23.12,26.26,26.26,26.26
2012-06-25 15:00:00,24.93,24.93,22.51,25.84,25.84,25.84
2012-06-25 16:00:00,24.97,24.97,23.01,27.40,27.40,27.40
2012-06-25 17:00:00,24.84,24.84,22.37,26.16,26.16,26.16
2012-06-25 18:00:00,24.70,24.70,23.67,26.34,26.34,26.34
2012-06-25 19:00:00,24.57,24.57,22.82,25.38,25.38,25.38
2012-06-25 20:00:00,24.24,24.24,22.73,24.24,24.24,24.24
2012-06-25 21:00:00,23.99,23.99,22.47,23.99,23.99,23.99
2012-06-25 22:00:00,24.26,24.26,22.84,24.26,24.26,24.26
2012-06-25 23:00:00,23.55,23.55,22.56,23.55,23.55,23.55
2012-06-26 00:00:00,23.36,23.36,21.73,23.36,23.36,23.36
2012-06-26 01:00:00,20.16,20.16,20.16,20.16,20.16,20.16
2012-06-26 02:00:00,17.66,17.66,17.66,17.66,17.66,17.66
2012-06-26 03:00:00,17.71,17.71,17.71,17.71,17.71,17.71
2012-06-26 04:00:00,17.63,19.05,17.63,17.63,17.63,17.63
2012-06-26 05:00:00,22.41,22.41,20.34,22.41,22.41,22.41
2012-06-26 06:00:00,23.74,23.74,22.47,24.40,24.40,24.40
2012-06-26 07:00:00,24.38,24.38,24.16,26.85,26.85,26.85
2012-06-26 08:00:00,24.64,24.64,24.24,29.04,29.04,29.04
2012-06-26 09:00:00,24.62,24.62,23.81,29.01,29.01,29.01
2012-06-26 10:00:00,24.62,24.62,23.97,30.06,30.06,30.06
2012-06-26 11:00:00,24.71,24.71,23.78,29.66,29.66,29.66
2012-06-26 12:00:00,24.68,24.68,23.30,27.06,27.06,27.06
2012-06-26 13:00:00,24.64,24.64,24.09,26.99,26.99,26.99
2012-06-26 14:00:00,24.57,24.57,24.05,26.79,26.79,26.79
2012-06-26 15:00:00,24.44,24.44,24.13,25.89,25.89,25.89
2012-06-26 16:00:00,24.47,24.47,24.23,27.61,27.61,27.61
2012-06-26 17:00:00,24.33,24.33,24.12,26.27,26.27,26.27
2012-06-26 18:00:00,24.09,24.09,24.05,26.19,26.19,26.19
2012-06-26 19:00:00,23.97,23.97,23.97,26.17,26.17,26.17
2012-06-26 20:00:00,24.04,24.04,24.04,25.05,25.05,25.05
2012-06-26 21:00:00,23.97,23.97,23.97,24.35,24.35,24.35
2012-06-26 22:00:00,23.99,23.99,23.09,24.16,24.16,24.16
2012-06-26 23:00:00,23.64,23.64,23.38,23.64,23.64,23.64
2012-06-27 00:00:00,23.76,23.76,21.60,23.76,23.76,23.76
2012-06-27 01:00:00,23.23,23.23,21.25,23.23,23.23,23.23
2012-06-27 02:00:00,23.05,23.05,21.17,23.05,23.05,23.05
2012-06-27 03:00:00,22.82,22.82,21.08,22.82,22.82,22.82
2012-06-27 04:00:00,22.92,22.92,21.01,22.92,22.92,22.92
2012-06-27 05:00:00,23.53,23.53,21.13,23.53,23.53,23.53
2012-06-27 06:00:00,24.01,24.01,21.71,25.15,25.15,25.15
2012-06-27 07:00:00,23.59,23.59,23.59,25.78,25.78,25.78
2012-06-27 08:00:00,23.84,23.84,23.84,27.65,27.65,27.65
2012-06-27 09:00:00,23.87,23.87,23.87,31.01,31.01,31.01
2012-06-27 10:00:00,23.88,23.88,23.88,31.38,31.38,31.38
2012-06-27 11:00:00,23.89,23.89,23.89,31.38,31.38,31.38
2012-06-27 12:00:00,23.92,23.92,23.92,31.51,31.51,31.51
2012-06-27 13:00:00,23.90,23.90,23.90,31.38,31.38,31.38
2012-06-27 14:00:00,23.84,23.84,23.84,30.54,30.54,30.54
2012-06-27 15:00:00,23.78,23.78,23.78,27.74,27.74,27.74
2012-06-27 16:00:00,23.71,23.71,23.71,29.64,29.64,29.64
2012-06-27 17:00:00,23.78,23.78,23.78,27.42,27.42,27.42
2012-06-27 18:00:00,23.68,23.68,23.68,26.47,26.47,26.47
2012-06-27 19:00:00,23.67,23.67,23.67,26.94,26.94,26.94
2012-06-27 20:00:00,23.92,23.92,23.92,25.86,25.86,25.86
2012-06-27 21:00:00,23.95,23.95,23.95,25.24,25.24,25.24
2012-06-27 22:00:00,23.94,23.94,22.87,24.77,24.77,24.77
2012-06-27 23:00:00,23.59,23.59,22.90,23.59,23.59,23.59
2012-06-28 00:00:00,22.78,22.78,22.70,22.78,22.78,22.78
2012-06-28 01:00:00,22.22,22.22,22.22,22.22,22.22,22.22
2012-06-28 02:00:00,21.97,21.97,21.97,21.97,21.97,21.97
2012-06-28 03:00:00,21.82,21.82,21.82,21.82,21.82,21.82
2012-06-28 04:00:00,21.95,21.95,21.95,21.95,21.95,21.95
2012-06-28 05:00:00,22.58,22.58,22.42,22.58,22.58,22.58
2012-06-28 06:00:00,22.83,22.83,22.83,25.59,25.59,25.59
2012-06-28 07:00:00,23.35,23.35,23.35,26.66,26.66,26.66
2012-06-28 08:00:00,23.77,23.77,23.77,29.81,29.81,29.81
2012-06-28 09:00:00,23.75,23.75,23.75,29.73,29.73,29.73
2012-06-28 10:00:00,23.76,23.76,23.76,30.20,30.20,30.20
2012-06-28 11:00:00,23.70,23.70,23.70,30.87,30.87,30.87
2012-06-28 12:00:00,24.47,24.47,24.47,30.57,30.57,30.57
2012-06-28 13:00:00,24.43,24.43,24.43,29.20,29.20,29.20
2012-06-28 14:00:00,23.55,23.55,23.55,26.99,26.99,26.99
2012-06-28 15:00:00,23.39,23.39,23.39,26.59,26.59,26.59
2012-06-28 16:00:00,23.21,23.21,23.21,26.50,26.50,26.50
2012-06-28 17:00:00,23.15,23.15,23.15,26.52,26.52,26.52
2012-06-28 18:00:00,23.11,23.11,23.11,26.61,26.61,26.61
2012-06-28 19:00:00,23.03,23.03,23.03,26.50,26.50,26.50
2012-06-28 20:00:00,23.16,23.16,23.16,25.57,25.57,25.57
2012-06-28 21:00:00,23.09,23.09,23.09,24.77,24.77,24.77
2012-06-28 22:00:00,23.08,23.08,22.86,25.06,25.06,25.06
2012-06-28 23:00:00,22.94,22.94,22.73,22.94,22.94,22.94
2012-06-29 00:00:00,23.77,23.77,22.51,23.77,23.77,23.77
2012-06-29 01:00:00,22.98,22.98,22.32,22.98,22.98,22.98
2012-06-29 02:00:00,22.41,22.41,22.24,22.41,22.41,22.41
2012-06-29 03:00:00,22.09,22.09,22.09,22.09,22.09,22.09
2012-06-29 04:00:00,22.01,22.01,22.01,22.01,22.01,22.01
2012-06-29 05:00:00,22.78,22.78,22.18,22.78,22.78,22.78
2012-06-29 06:00:00,23.42,23.42,22.57,24.94,24.94,24.94
2012-06-29 07:00:00,23.70,23.70,23.60,24.75,24.75,24.75
2012-06-29 08:00:00,24.70,24.70,24.70,25.89,25.89,25.89
2012-06-29 09:00:00,24.69,24.69,24.69,26.47,26.47,26.47
2012-06-29 10:00:00,24.59,24.59,24.59,26.57,26.57,26.57
2012-06-29 11:00:00,24.31,24.31,24.31,25.97,25.97,25.97
2012-06-29 12:00:00,23.93,23.93,23.93,25.72,25.72,25.72
2012-06-29 13:00:00,23.87,23.87,23.87,24.07,24.07,24.07
2012-06-29 14:00:00,23.64,23.64,23.64,23.64,23.64,23.64
2012-06-29 15:00:00,23.12,23.12,23.12,23.12,23.12,23.12
2012-06-29 16:00:00,23.13,23.13,23.13,23.13,23.13,23.13
2012-06-29 17:00:00,23.02,23.02,23.02,23.02,23.02,23.02
2012-06-29 18:00:00,22.94,22.94,22.94,22.94,22.94,22.94
2012-06-29 19:00:00,22.78,22.78,22.78,22.78,22.78,22.78
2012-06-29 20:00:00,22.56,22.56,22.56,22.56,22.56,22.56
2012-06-29 21:00:00,22.31,22.31,22.31,22.31,22.31,22.31
2012-06-29 22:00:00,22.16,22.16,22.16,22.16,22.16,22.16
2012-06-29 23:00:00,22.03,22.03,22.03,22.03,22.03,22.03
2012-06-30 00:00:00,23.00,23.00,23.00,23.00,23.00,23.00
2012-06-30 01:00:00,22.74,22.74,22.74,22.74,22.74,22.74
2012-06-30 02:00:00,22.17,22.17,22.17,22.17,22.17,22.17
2012-06-30 03:00:00,21.80,21.80,21.80,21.80,21.80,21.80
2012-06-30 04:00:00,21.53,21.53,21.53,21.53,21.53,21.53
2012-06-30 05:00:00,21.67,21.67,21.67,21.67,21.67,21.67
2012-06-30 06:00:00,22.18,22.18,22.18,22.18,22.18,22.18
2012-06-30 07:00:00,22.38,22.38,22.03,22.38,22.38,22.38
2012-06-30 08:00:00,22.39,22.39,22.34,22.39,22.39,22.39
2012-06-30 09:00:00,23.07,23.07,21.86,23.07,23.07,23.07
2012-06-30 10:00:00,23.37,23.37,21.74,23.37,23.37,23.37
2012-06-30 11:00:00,23.42,23.42,21.87,23.42,23.42,23.42
2012-06-30 12:00:00,23.20,23.20,21.84,23.20,23.20,23.20
2012-06-30 13:00:00,23.05,23.05,21.74,23.05,23.05,23.05
2012-06-30 14:00:00,22.85,22.85,21.65,22.85,22.85,22.85
2012-06-30 15:00:00,22.69,22.69,21.54,22.69,22.69,22.69
2012-06-30 16:00:00,22.72,22.72,21.51,22.72,22.72,22.72
2012-06-30 17:00:00,22.83,22.83,21.57,22.83,22.83,22.83
2012-06-30 18:00:00,22.80,22.80,21.64,22.80,22.80,22.80
2012-06-30 19:00:00,22.61,22.61,21.60,22.61,22.61,22.61
2012-06-30 20:00:00,22.41,22.41,21.76,22.41,22.41,22.41
2012-06-30 21:00:00,22.11,22.11,22.04,22.11,22.11,22.11
2012-06-30 22:00:00,22.34,22.34,21.95,22.34,22.34,22.34
2012-06-30 23:00:00,22.19,22.19,22.01,22.19,22.19,22.19
2012-07-01 00:00:00,23.23,23.23,21.51,23.23,23.23,23.23
2012-07-01 01:00:00,22.87,22.87,21.34,22.87,22.87,22.87
2012-07-01 02:00:00,21.45,21.45,21.24,21.45,21.45,21.45
2012-07-01 03:00:00,18.93,18.93,18.93,18.93,18.93,18.93
2012-07-01 04:00:00,16.68,16.68,16.68,16.68,16.68,16.68
2012-07-01 05:00:00,13.53,13.53,13.53,13.53,13.53,13.53
2012-07-01 06:00:00,14.76,14.76,14.76,14.76,14.76,14.76
2012-07-01 07:00:00,17.37,17.37,17.37,17.37,17.37,17.37
2012-07-01 08:00:00,19.66,19.66,19.66,19.66,19.66,19.66
2012-07-01 09:00:00,21.40,21.40,21.19,21.40,21.40,21.40
2012-07-01 10:00:00,21.44,21.44,21.44,21.44,21.44,21.44
2012-07-01 11:00:00,22.49,22.49,21.61,22.49,22.49,22.49
2012-07-01 12:00:00,22.09,22.09,21.62,22.09,22.09,22.09
2012-07-01 13:00:00,20.07,20.07,20.07,20.07,20.07,20.07
2012-07-01 14:00:00,20.70,20.70,20.70,20.70,20.70,20.70
2012-07-01 15:00:00,20.37,20.37,20.37,20.37,20.37,20.37
2012-07-01 16:00:00,21.50,21.50,21.49,21.50,21.50,21.50
2012-07-01 17:00:00,22.66,22.66,21.43,22.66,22.66,22.66
2012-07-01 18:00:00,23.20,23.20,21.45,23.20,23.20,23.20
2012-07-01 19:00:00,23.34,23.34,21.49,23.34,23.34,23.34
2012-07-01 20:00:00,23.30,23.30,21.53,23.30,23.30,23.30
2012-07-01 21:00:00,23.22,23.22,21.49,23.22,23.22,23.22
2012-07-01 22:00:00,23.26,23.26,21.39,23.26,23.26,23.26
2012-07-01 23:00:00,22.93,22.93,21.31,22.93,22.93,22.93
2012-07-02 00:00:00,23.10,23.10,19.25,23.10,23.10,23.10
2012-07-02 01:00:00,21.89,21.89,18.19,21.89,21.89,21.89
2012-07-02 02:00:00,20.72,20.72,17.65,20.72,20.72,20.72
2012-07-02 03:00:00,19.60,19.60,17.55,19.60,19.60,19.60
2012-07-02 04:00:00,17.75,17.75,17.34,17.75,17.75,17.75
2012-07-02 05:00:00,21.17,21.17,17.80,21.17,21.17,21.17
2012-07-02 06:00:00,23.42,23.42,20.05,23.42,23.42,23.42
2012-07-02 07:00:00,24.26,24.26,22.83,26.12,26.12,26.12
2012-07-02 08:00:00,25.48,25.48,15.08,26.89,26.89,26.89
2012-07-02 09:00:00,25.28,25.28,12.96,27.35,27.35,27.35
2012-07-02 10:00:00,25.44,25.44,15.89,27.88,27.88,27.88
2012-07-02 11:00:00,25.69,25.69,13.20,27.87,27.87,27.87
2012-07-02 12:00:00,25.45,25.45,15.35,27.90,27.90,27.90
2012-07-02 13:00:00,25.22,25.22,15.20,27.16,27.16,27.16
2012-07-02 14:00:00,25.23,25.23,15.28,27.11,27.11,27.11
2012-07-02 15:00:00,25.19,25.19,15.88,26.66,26.66,26.66
2012-07-02 16:00:00,25.05,25.05,15.58,26.41,26.41,26.41
2012-07-02 17:00:00,23.99,23.99,22.95,25.79,25.79,25.79
2012-07-02 18:00:00,23.99,23.99,22.94,25.82,25.82,25.82
2012-07-02 19:00:00,23.92,23.92,22.95,25.48,25.48,25.48
2012-07-02 20:00:00,23.88,23.88,22.90,23.88,23.88,23.88
2012-07-02 21:00:00,23.34,23.34,22.83,23.34,23.34,23.34
2012-07-02 22:00:00,23.51,23.51,21.96,23.51,23.51,23.51
2012-07-02 23:00:00,22.99,22.99,21.81,22.99,22.99,22.99
2012-07-03 00:00:00,23.32,23.32,16.60,23.32,23.32,23.32
2012-07-03 01:00:00,22.47,22.47,16.13,22.47,22.47,22.47
2012-07-03 02:00:00,21.96,21.96,15.98,21.96,21.96,21.96
2012-07-03 03:00:00,21.63,21.63,15.94,21.63,21.63,21.63
2012-07-03 04:00:00,21.64,21.64,15.91,21.64,21.64,21.64
2012-07-03 05:00:00,22.95,22.95,16.01,22.95,22.95,22.95
2012-07-03 06:00:00,23.54,23.54,18.10,24.99,24.99,24.99
2012-07-03 07:00:00,23.70,23.70,19.59,26.27,26.27,26.27
2012-07-03 08:00:00,24.96,24.96,15.75,26.39,26.39,26.39
2012-07-03 09:00:00,24.81,24.81,15.94,26.85,26.85,26.85
2012-07-03 10:00:00,25.14,25.14,15.95,27.53,27.53,27.53
2012-07-03 11:00:00,25.07,25.07,15.94,27.95,27.95,27.95
2012-07-03 12:00:00,24.92,24.92,15.81,27.36,27.36,27.36
2012-07-03 13:00:00,24.91,24.91,15.81,26.84,26.84,26.84
2012-07-03 14:00:00,24.89,24.89,15.77,27.18,27.18,27.18
2012-07-03 15:00:00,24.39,24.39,15.24,26.86,26.86,26.86
2012-07-03 16:00:00,23.94,23.94,14.97,26.96,26.96,26.96
2012-07-03 17:00:00,23.83,23.83,14.77,26.64,26.64,26.64
2012-07-03 18:00:00,23.75,23.75,14.45,26.43,26.43,26.43
2012-07-03 19:00:00,23.81,23.81,14.41,26.17,26.17,26.17
2012-07-03 20:00:00,23.91,23.91,14.29,25.19,25.19,25.19
2012-07-03 21:00:00,23.78,23.78,14.09,23.78,23.78,23.78
2012-07-03 22:00:00,23.72,23.72,13.26,23.96,23.96,23.96
2012-07-03 23:00:00,23.47,23.47,12.94,23.47,23.47,23.47
2012-07-04 00:00:00,23.83,23.83,20.36,23.83,23.83,23.83
2012-07-04 01:00:00,22.71,22.71,20.04,22.71,22.71,22.71
2012-07-04 02:00:00,22.05,22.05,19.83,22.05,22.05,22.05
2012-07-04 03:00:00,21.25,21.25,19.76,21.25,21.25,21.25
2012-07-04 04:00:00,21.08,21.08,19.66,21.08,21.08,21.08
2012-07-04 05:00:00,22.77,22.77,19.77,22.77,22.77,22.77
2012-07-04 06:00:00,23.79,23.79,21.10,24.60,24.60,24.60
2012-07-04 07:00:00,23.82,23.82,22.18,25.92,25.92,25.92
2012-07-04 08:00:00,24.04,24.04,23.54,26.73,26.73,26.73
2012-07-04 09:00:00,24.22,24.22,23.73,27.55,27.55,27.55
2012-07-04 10:00:00,24.22,24.22,23.82,28.85,28.85,28.85
2012-07-04 11:00:00,24.17,24.17,23.78,30.05,30.05,30.05
2012-07-04 12:00:00,24.19,24.19,23.67,28.90,28.90,28.90
2012-07-04 13:00:00,24.19,24.19,23.69,27.66,27.66,27.66
2012-07-04 14:00:00,24.13,24.13,23.58,27.71,27.71,27.71
2012-07-04 15:00:00,24.24,24.24,22.18,27.16,27.16,27.16
2012-07-04 16:00:00,23.97,23.97,22.30,26.86,26.86,26.86
2012-07-04 17:00:00,23.86,23.86,22.19,26.37,26.37,26.37
2012-07-04 18:00:00,23.77,23.77,21.90,26.45,26.45,26.45
2012-07-04 19:00:00,23.71,23.71,21.73,25.96,25.96,25.96
2012-07-04 20:00:00,23.70,23.70,21.62,24.59,24.59,24.59
2012-07-04 21:00:00,23.58,23.58,21.47,23.58,23.58,23.58
2012-07-04 22:00:00,23.72,23.72,21.04,23.72,23.72,23.72
2012-07-04 23:00:00,23.26,23.26,20.75,23.26,23.26,23.26
2012-07-05 00:00:00,22.39,22.39,20.77,22.39,22.39,22.39
2012-07-05 01:00:00,20.66,20.66,20.45,20.66,20.66,20.66
2012-07-05 02:00:00,19.71,19.71,19.71,19.71,19.71,19.71
2012-07-05 03:00:00,19.09,19.09,19.09,19.09,19.09,19.09
2012-07-05 04:00:00,18.67,18.67,18.67,18.67,18.67,18.67
2012-07-05 05:00:00,20.87,20.87,20.30,20.87,20.87,20.87
2012-07-05 06:00:00,22.76,22.76,21.24,23.14,23.14,23.14
2012-07-05 07:00:00,23.19,23.19,22.19,24.50,24.50,24.50
2012-07-05 08:00:00,24.00,24.00,21.99,24.95,24.95,24.95
2012-07-05 09:00:00,24.14,24.14,22.46,25.61,25.61,25.61
2012-07-05 10:00:00,24.26,24.26,22.69,25.70,25.70,25.70
2012-07-05 11:00:00,24.27,24.27,22.62,25.99,25.99,25.99
2012-07-05 12:00:00,24.26,24.26,22.01,25.94,25.94,25.94
2012-07-05 13:00:00,24.17,24.17,21.92,25.51,25.51,25.51
2012-07-05 14:00:00,24.03,24.03,21.93,25.36,25.36,25.36
2012-07-05 15:00:00,23.74,23.74,21.86,25.34,25.34,25.34
2012-07-05 16:00:00,23.58,23.58,21.63,24.95,24.95,24.95
2012-07-05 17:00:00,23.41,23.41,21.23,24.99,24.99,24.99
2012-07-05 18:00:00,23.02,23.02,21.06,24.61,24.61,24.61
2012-07-05 19:00:00,22.77,22.77,22.77,24.20,24.20,24.20
2012-07-05 20:00:00,22.79,22.79,22.79,23.12,23.12,23.12
2012-07-05 21:00:00,22.53,22.53,22.53,22.53,22.53,22.53
2012-07-05 22:00:00,22.45,22.45,22.45,22.45,22.45,22.45
2012-07-05 23:00:00,21.56,21.56,21.56,21.56,21.56,21.56
2012-07-06 00:00:00,21.38,21.38,21.38,21.38,21.38,21.38
2012-07-06 01:00:00,19.46,19.46,19.46,19.46,19.46,19.46
2012-07-06 02:00:00,18.47,18.47,18.47,18.47,18.47,18.47
2012-07-06 03:00:00,16.99,16.99,16.99,16.99,16.99,16.99
2012-07-06 04:00:00,16.86,16.86,16.86,16.86,16.86,16.86
2012-07-06 05:00:00,19.29,19.29,19.29,19.29,19.29,19.29
2012-07-06 06:00:00,21.77,21.77,21.77,21.77,21.77,21.77
2012-07-06 07:00:00,22.60,22.60,22.60,24.09,24.09,24.09
2012-07-06 08:00:00,22.76,22.76,22.76,24.66,24.66,24.66
2012-07-06 09:00:00,22.88,22.88,22.88,24.92,24.92,24.92
2012-07-06 10:00:00,22.98,22.98,22.98,25.67,25.67,25.67
2012-07-06 11:00:00,22.95,22.95,22.66,25.17,25.17,25.17
2012-07-06 12:00:00,22.88,22.88,22.54,24.80,24.80,24.80
2012-07-06 13:00:00,22.84,22.84,22.42,24.07,24.07,24.07
2012-07-06 14:00:00,22.73,22.73,22.01,22.73,22.73,22.73
2012-07-06 15:00:00,22.41,22.41,21.34,22.41,22.41,22.41
2012-07-06 16:00:00,22.35,22.35,20.94,22.35,22.35,22.35
2012-07-06 17:00:00,22.09,22.09,20.67,22.09,22.09,22.09
2012-07-06 18:00:00,22.08,22.08,20.46,22.08,22.08,22.08
2012-07-06 19:00:00,21.47,21.47,21.44,21.47,21.47,21.47
2012-07-06 20:00:00,21.00,21.00,21.00,21.00,21.00,21.00
2012-07-06 21:00:00,20.73,20.73,20.69,20.73,20.73,20.73
2012-07-06 22:00:00,20.73,20.73,20.17,20.73,20.73,20.73
2012-07-06 23:00:00,20.48,20.48,20.07,20.48,20.48,20.48
2012-07-07 00:00:00,19.93,19.93,19.44,19.93,19.93,19.93
2012-07-07 01:00:00,18.27,18.27,18.27,18.27,18.27,18.27
2012-07-07 02:00:00,16.99,16.99,16.99,16.99,16.99,16.99
2012-07-07 03:00:00,16.16,16.16,16.16,16.16,16.16,16.16
2012-07-07 04:00:00,12.38,12.38,12.38,12.38,12.38,12.38
2012-07-07 05:00:00,12.81,12.81,12.81,12.81,12.81,12.81
2012-07-07 06:00:00,17.97,17.97,17.97,17.97,17.97,17.97
2012-07-07 07:00:00,18.40,19.96,16.09,18.40,18.40,18.40
2012-07-07 08:00:00,18.20,19.51,18.20,18.20,18.20,18.20
2012-07-07 09:00:00,20.05,20.05,19.35,20.05,20.05,20.05
2012-07-07 10:00:00,21.03,21.03,19.50,21.03,21.03,21.03
2012-07-07 11:00:00,21.26,21.26,19.54,21.26,21.26,21.26
2012-07-07 12:00:00,21.10,21.10,19.52,21.10,21.10,21.10
2012-07-07 13:00:00,20.61,20.61,19.49,20.61,20.61,20.61
2012-07-07 14:00:00,20.28,20.28,19.46,20.28,20.28,20.28
2012-07-07 15:00:00,19.99,19.99,19.43,19.99,19.99,19.99
2012-07-07 16:00:00,20.05,20.05,19.41,20.05,20.05,20.05
2012-07-07 17:00:00,20.27,20.27,19.43,20.27,20.27,20.27
2012-07-07 18:00:00,20.19,20.19,19.42,20.19,20.19,20.19
2012-07-07 19:00:00,19.56,19.56,19.54,19.56,19.56,19.56
2012-07-07 20:00:00,19.42,19.42,19.42,19.42,19.42,19.42
2012-07-07 21:00:00,19.41,19.41,19.41,19.41,19.41,19.41
2012-07-07 22:00:00,19.98,19.98,19.41,19.98,19.98,19.98
2012-07-07 23:00:00,20.11,20.11,19.40,20.11,20.11,20.11
2012-07-08 00:00:00,21.18,21.18,19.53,21.18,21.18,21.18
2012-07-08 01:00:00,19.57,19.57,19.47,19.57,19.57,19.57
2012-07-08 02:00:00,18.78,18.78,18.78,18.78,18.78,18.78
2012-07-08 03:00:00,17.81,17.81,17.81,17.81,17.81,17.81
2012-07-08 04:00:00,16.66,16.66,16.66,16.66,16.66,16.66
2012-07-08 05:00:00,15.17,15.17,15.17,15.17,15.17,15.17
2012-07-08 06:00:00,13.39,13.39,13.39,13.39,13.39,13.39
2012-07-08 07:00:00,17.63,17.63,17.63,17.63,17.63,17.63
2012-07-08 08:00:00,19.21,19.21,19.21,19.21,19.21,19.21
2012-07-08 09:00:00,20.09,20.09,19.56,20.09,20.09,20.09
2012-07-08 10:00:00,20.17,20.17,19.67,20.17,20.17,20.17
2012-07-08 11:00:00,20.55,20.55,19.73,20.55,20.55,20.55
2012-07-08 12:00:00,20.60,20.60,19.73,20.60,20.60,20.60
2012-07-08 13:00:00,19.80,19.80,19.72,19.80,19.80,19.80
2012-07-08 14:00:00,17.99,17.99,17.99,17.99,17.99,17.99
2012-07-08 15:00:00,16.38,16.38,16.38,16.38,16.38,16.38
2012-07-08 16:00:00,15.97,15.97,15.97,15.97,15.97,15.97
2012-07-08 17:00:00,18.89,18.89,18.89,18.89,18.89,18.89
2012-07-08 18:00:00,20.46,20.46,19.61,20.46,20.46,20.46
2012-07-08 19:00:00,20.55,20.55,19.64,20.55,20.55,20.55
2012-07-08 20:00:00,20.49,20.49,19.69,20.49,20.49,20.49
2012-07-08 21:00:00,20.58,20.58,19.67,20.58,20.58,20.58
2012-07-08 22:00:00,20.67,20.67,19.64,20.67,20.67,20.67
2012-07-08 23:00:00,20.13,20.13,19.59,20.13,20.13,20.13
2012-07-09 00:00:00,19.24,19.24,19.24,19.24,19.24,19.24
2012-07-09 01:00:00,17.24,17.24,17.24,17.24,17.24,17.24
2012-07-09 02:00:00,16.00,16.00,16.00,16.00,16.00,16.00
2012-07-09 03:00:00,15.10,15.10,15.10,15.10,15.10,15.10
2012-07-09 04:00:00,15.47,15.47,15.47,15.47,15.47,15.47
2012-07-09 05:00:00,18.08,18.08,18.08,18.08,18.08,18.08
2012-07-09 06:00:00,20.00,20.00,20.00,20.00,20.00,20.00
2012-07-09 07:00:00,20.78,20.78,20.61,22.18,22.18,22.18
2012-07-09 08:00:00,20.79,20.79,20.73,24.18,24.18,24.18
2012-07-09 09:00:00,20.92,20.92,20.78,24.52,24.52,24.52
